,C,R33,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR,"AA,KK",WR,WR1,GS,GS1,SD
28549,15,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28550,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28551,18,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28552,30,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28553,37,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28554,38,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28555,14,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28556,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28557,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28558,47,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28559,31,35,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28560,0,80,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28561,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28562,61,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28563,39,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28564,12,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28565,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28566,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28567,0,94,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28568,0,100,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28569,7,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28570,15,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28571,46,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28572,20,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28573,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28574,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28575,37,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28576,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28577,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28578,43,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28579,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28580,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28581,19,20,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28582,12,49,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28583,9,56,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28584,23,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28585,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28586,57,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28587,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28588,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28589,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28590,1,99,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28591,0,95,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28592,0,82,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28593,42,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28594,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28595,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28596,10,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28597,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28598,14,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28599,47,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28600,59,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28601,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28602,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28603,6,40,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28604,31,26,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28605,9,63,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28606,34,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28607,13,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28608,11,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28609,4,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28610,0,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28611,16,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28612,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28613,25,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28614,1,99,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28615,0,100,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28616,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28617,12,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28618,24,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28619,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28620,71,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28621,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28622,27,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28623,16,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28624,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28625,31,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28626,30,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28627,59,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28628,12,59,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28629,33,24,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28630,47,40,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28631,12,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28632,43,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28633,4,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28634,17,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28635,23,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28636,63,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28637,32,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28638,37,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28639,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28640,5,95,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28641,5,72,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28642,12,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28643,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28644,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28645,37,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28646,11,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28647,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28648,18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28649,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28650,15,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28651,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28652,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28653,2,67,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28654,5,67,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28655,3,72,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28656,19,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28657,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28658,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28659,44,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28660,37,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28661,17,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28662,48,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28663,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28664,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28665,0,88,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28666,0,77,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28667,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28668,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28669,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28670,14,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28671,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28672,10,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28673,13,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28674,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28675,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28676,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28677,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28678,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28679,27,40,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28680,4,65,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28681,15,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28682,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28683,12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28684,12,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28685,15,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28686,24,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28687,21,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28688,33,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28689,0,99,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28690,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28691,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28692,12,27,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28693,33,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28694,8,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28695,2,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28696,3,33,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28697,4,49,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28698,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28699,35,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28700,19,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28701,33,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28702,33,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28703,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28704,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28705,16,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28706,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28707,55,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28708,36,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28709,41,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28710,0,66,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28711,31,36,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28712,3,87,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28713,51,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28714,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28715,13,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28716,4,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28717,18,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28718,26,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28719,10,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28720,23,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28721,49,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28722,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28723,33,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28724,9,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28725,6,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28726,49,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28727,35,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28728,0,55,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28729,0,42,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28730,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28731,28,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28732,55,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28733,41,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28734,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28735,17,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28736,75,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28737,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28738,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28739,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28740,67,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28741,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28742,3,97,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28743,55,13,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28744,69,22,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28745,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28746,17,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28747,22,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28748,60,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28749,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28750,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28751,29,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28752,31,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28753,10,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28754,18,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28755,38,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28756,2,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28757,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28758,31,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28759,27,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28760,47,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28761,52,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28762,0,75,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28763,0,51,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28764,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28765,27,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28766,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28767,39,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28768,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28769,69,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28770,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28771,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28772,21,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28773,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28774,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28775,49,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28776,6,60,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28777,9,48,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28778,1,97,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28779,11,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28780,25,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28781,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28782,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28783,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28784,34,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28785,34,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28786,42,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28787,11,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28788,23,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28789,45,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28790,33,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28791,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28792,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28793,9,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28794,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28795,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28796,2,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28797,0,36,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28798,1,57,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28799,47,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28800,21,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28801,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28802,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28803,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28804,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28805,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28806,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28807,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28808,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28809,57,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28810,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28811,0,86,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28812,35,65,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28813,15,72,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
28814,23,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28815,17,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28816,43,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28817,19,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28818,31,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28819,1,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28820,7,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28821,6,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28822,28,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28823,63,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28824,26,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28825,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28826,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28827,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28828,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
28829,42,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28830,65,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28831,67,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28832,12,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28833,0,42,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28834,0,63,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28835,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28836,50,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28837,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28838,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28839,36,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28840,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28841,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28842,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28843,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28844,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
