,C,R50
2140,7,49
2141,0,100
2142,26,32
2143,31,69
2144,23,29
2145,33,65
2146,96,3
2147,1,0
2148,38,62
2149,16,78
2150,84,5
2151,52,46
2152,18,62
2153,88,4
2154,89,11
2155,66,32
2156,54,20
2157,84,13
2158,17,83
2159,71,17
2160,70,29
2161,38,58
2162,11,89
2163,74,25
2164,25,53
2165,7,93
2166,10,89
2167,64,35
2168,88,3
2169,12,68
2170,94,6
2171,0,1
2172,58,28
2173,33,55
2174,7,82
2175,0,4
2176,2,80
2177,71,12
2178,4,96
2179,75,7
2180,85,10
2181,10,89
2182,55,29
2183,1,0
2184,71,7
2185,31,59
2186,74,21
2187,83,3
2188,14,78
2189,73,15
2190,60,26
2191,85,14
2192,77,6
2193,59,4
2194,25,44
2195,66,9
2196,57,42
2197,90,9
2198,12,84
2199,91,9
2200,7,92
2201,64,35
2202,83,16
2203,44,56
2204,77,22
2205,13,87
2206,65,34
2207,96,4
2208,39,60
2209,39,60
2210,76,22
2211,3,97
2212,66,33
2213,23,77
2214,45,54
2215,75,23
2216,45,55
2217,76,5
2218,58,41
2219,99,1
2220,36,49
2221,66,22
2222,69,30
2223,79,13
2224,71,24
2225,74,26
2226,93,7
2227,57,33
2228,9,81
2229,21,71
2230,26,74
2231,0,2
2232,2,93
2233,2,98
2234,32,68
2235,45,55
2236,72,18
2237,45,46
2238,100,0
2239,84,3
2240,86,10
2241,100,0
2242,95,5
2243,5,94
2244,61,40
2245,57,40
2246,98,0
2247,65,13
2248,2,96
2249,48,29
2250,74,10
2251,2,76
2252,56,23
2253,31,41
2254,6,1
2255,86,2
2256,56,22
2257,89,0
2258,75,0
2259,58,7
2260,23,42
2261,32,56
2262,60,22
2263,73,1
2264,80,0
2265,39,54
2266,2,2
2267,94,2
2268,5,75
2269,81,1
2270,77,1
2271,95,2
2272,52,3
2273,41,4
2274,45,0
2275,44,1
2276,99,1
2277,45,0
2278,37,52
2279,97,0
2280,96,2
2281,73,0
2282,26,13
2283,0,1
2284,39,0
2285,100,0
2286,82,0
2287,89,2
2288,33,6
2289,32,0
2290,1,0
2291,86,0
2292,31,59
2293,100,0
2294,76,0
2295,100,0
2296,77,0
2297,97,0
2298,83,0
2299,0,1
2300,87,0
2301,86,0
2302,99,0
2303,94,0
2304,80,0
2305,100,0
2306,98,0
2307,72,0
2308,100,0
2309,87,0
2310,99,0
2311,99,0
2312,1,0
2313,84,0
2314,94,0
2315,100,0
2316,100,0
2317,94,0
2318,89,0
2319,100,0
2320,91,0
2321,100,0
2322,100,0
2323,1,0
2324,67,19
2325,92,4
2326,70,6
2327,97,0
2328,93,0
2329,74,4
2330,50,41
2331,22,0
2332,79,0
2333,100,0
2334,94,0
2335,96,2
2336,92,1
2337,100,0
2338,80,0
2339,66,22
2340,75,7
2341,70,1
2342,72,3
2343,73,1
2344,74,3
2345,96,0
2346,47,34
2347,85,0
2348,86,0
2349,74,1
2350,45,39
2351,26,0
2352,78,4
2353,74,2
2354,95,3
2355,92,0
2356,82,3
2357,100,0
2358,48,0
2359,45,0
2360,41,3
2361,100,0
2362,45,0
2363,45,0
2364,1,0
2365,39,0
2366,30,0
2367,87,5
2368,97,0
2369,100,0
2370,97,0
2371,86,0
2372,100,0
2373,97,0
2374,31,8
2375,37,1
2376,1,0
2377,88,0
2378,100,0
2379,100,0
2380,95,0
2381,100,0
2382,100,0
2383,97,0
2384,94,0
2385,58,13
2386,95,0
2387,92,0
2388,100,0
2389,100,0
2390,95,0
2391,96,0
2392,1,0
2393,86,0
2394,88,0
2395,99,0
2396,99,0
2397,94,1
2398,93,0
2399,100,0
2400,84,0
2401,96,0
2402,96,0
2403,100,0
2404,92,0
2405,92,0
2406,92,0
2407,81,0
2408,1,0
2409,63,4
2410,98,0
2411,93,0
2412,66,11
2413,60,35
2414,77,0
2415,65,3
2416,84,0
2417,82,18
2418,92,0
2419,73,0
2420,97,3
2421,81,0
2422,78,0
2423,95,0
2424,59,20
2425,77,6
2426,57,43
2427,20,4
2428,97,1
2429,86,5
2430,100,0
2431,93,7
2432,98,0
2433,95,0
2434,92,1
2435,69,1
2436,89,0
2437,24,5
2438,90,0
2439,84,0
2440,86,0
2441,79,0
2442,81,0
2443,21,79
2444,0,90
2445,9,90
2446,11,89
2447,40,61
2448,14,78
2449,45,54
2450,9,92
2451,4,93
2452,17,81
2453,2,98
2454,0,80
2455,0,84
2456,0,89
2457,1,92
2458,0,71
2459,0,77
2460,5,95
2461,17,55
2462,0,84
2463,2,75
2464,100,0
2465,0,82
2466,21,69
2467,1,77
2468,64,35
2469,61,38
2470,100,0
2471,6,94
2472,4,96
2473,52,48
2474,9,90
2475,0,100
2476,7,81
2477,12,68
2478,0,73
2479,1,85
2480,0,83
2481,20,66
2482,20,80
2483,12,58
2484,0,78
2485,6,64
2486,9,90
2487,21,49
2488,0,67
2489,2,86
2490,28,71
2491,57,42
2492,25,75
2493,11,89
2494,46,52
2495,69,31
2496,99,1
2497,80,20
2498,100,0
2499,35,9
2500,25,75
2501,28,72
2502,86,14
2503,14,86
2504,0,100
2505,2,76
2506,16,60
2507,25,74
2508,0,80
2509,55,33
2510,12,67
2511,0,77
2512,0,77
2513,0,98
2514,88,13
2515,50,50
2516,0,1
2517,0,86
2518,0,93
2519,22,66
2520,0,100
2521,75,25
2522,98,1
2523,41,58
2524,87,14
2525,99,1
2526,73,28
2527,95,5
2528,73,27
2529,13,87
2530,25,75
2531,64,36
2532,68,32
2533,95,5
2534,98,3
2535,57,43
2536,0,95
2537,61,39
2538,10,11
2539,2,15
2540,7,14
2541,0,76
2542,5,74
2543,0,89
2544,23,56
2545,0,95
2546,11,62
2547,87,14
2548,25,14
2549,60,18
2550,0,70
2551,10,89
2552,89,8
2553,55,46
2554,100,0
2555,61,39
2556,4,96
2557,83,17
2558,54,47
2559,94,5
2560,10,57
2561,86,4
2562,95,5
2563,79,21
2564,74,26
2565,85,16
2566,99,1
2567,96,4
2568,68,2
2569,97,3
2570,87,3
2571,82,17
2572,68,32
2573,6,73
2574,61,39
2575,65,34
2576,23,77
2577,38,28
2578,69,30
2579,75,18
2580,88,2
2581,99,1
2582,2,1
2583,1,3
2584,93,8
2585,5,0
2586,4,0
2587,19,22
2588,45,11
2589,50,50
2590,1,0
2591,78,22
2592,0,2
2593,0,1
2594,11,88
2595,47,54
2596,2,55
2597,35,22
2598,92,0
2599,52,47
2600,61,38
2601,88,2
2602,46,39
2603,98,3
2604,48,42
2605,88,0
2606,96,0
2607,55,45
2608,1,84
2609,1,0
2610,38,62
2611,30,56
2612,82,17
2613,66,16
2614,29,63
2615,15,55
2616,94,5
2617,3,94
2618,56,42
2619,22,62
2620,25,75
2621,14,73
2622,59,23
2623,53,39
2624,67,33
2625,12,75
2626,100,0
2627,26,62
2628,63,25
2629,26,64
2630,0,1
2631,20,69
2632,91,0
2633,75,25
2634,2,4
2635,46,54
2636,67,11
2637,1,3
2638,1,2
2639,5,1
2640,32,45
2641,5,1
2642,0,1
2643,0,1
2644,38,18
2645,39,7
2646,73,26
2647,37,59
2648,0,1
2649,1,0
2650,17,72
2651,52,6
2652,92,2
2653,15,43
2654,13,88
2655,3,96
2656,90,4
2657,68,30
2658,59,37
2659,90,9
2660,17,83
2661,59,32
2662,13,59
2663,44,56
2664,66,19
2665,13,86
2666,39,61
2667,98,2
2668,15,64
2669,33,67
2670,75,16
2671,2,83
2672,1,0
2673,10,74
2674,71,26
2675,37,46
2676,46,53
2677,55,22
2678,16,58
2679,67,25
2680,65,25
2681,36,42
2682,98,0
2683,11,86
2684,58,32
2685,2,94
2686,76,20
2687,0,1
2688,31,68
2689,49,37
2690,41,60
2691,4,2
2692,52,41
2693,74,1
2694,72,14
2695,83,4
2696,74,21
2697,50,23
2698,67,7
2699,65,21
2700,13,67
2701,76,12
2702,58,12
2703,60,1
2704,0,3
2705,0,2
2706,5,1
2707,2,4
2708,22,79
2709,1,2
2710,0,1
2711,2,0
2712,33,21
2713,44,8
2714,80,20
2715,49,50
2716,8,92
2717,48,9
2718,21,37
2719,43,57
2720,9,90
2721,12,86
2722,87,12
2723,100,0
2724,22,76
2725,53,47
2726,78,21
2727,23,50
2728,8,62
2729,34,38
2730,87,11
2731,1,83
2732,45,45
2733,62,17
2734,98,0
2735,71,0
2736,55,41
2737,64,24
2738,5,94
2739,81,10
2740,83,17
2741,83,15
2742,72,10
2743,69,9
2744,97,0
2745,1,0
2746,87,14
2747,26,66
2748,91,2
2749,12,88
2750,28,68
2751,5,94
2752,44,56
2753,87,3
2754,63,28
2755,1,0
2756,55,42
2757,68,12
2758,18,81
2759,5,1
2760,68,8
2761,50,29
2762,7,81
2763,75,1
2764,62,27
2765,87,1
2766,80,2
2767,72,17
2768,72,5
2769,52,22
2770,73,19
2771,78,3
2772,90,3
2773,52,31
2774,66,2
2775,81,3
2776,80,19
2777,32,32
2778,87,0
2779,62,16
2780,55,0
2781,45,0
2782,45,0
2783,100,0
2784,45,0
2785,36,9
2786,0,82
2787,97,0
2788,97,0
2789,100,0
2790,22,17
2791,1,0
2792,34,0
2793,39,0
2794,1,0
2795,39,0
2796,91,0
2797,100,0
2798,97,0
2799,94,0
2800,40,32
2801,92,0
2802,100,0
2803,85,0
2804,100,0
2805,92,0
2806,84,0
2807,96,0
2808,100,0
2809,77,11
2810,82,0
2811,94,0
2812,81,0
2813,95,0
2814,73,0
2815,85,0
2816,92,0
2817,100,0
2818,100,0
2819,98,0
2820,100,0
2821,100,0
2822,81,0
2823,100,0
2824,84,0
2825,98,2
2826,70,0
2827,100,0
2828,100,0
2829,76,24
2830,91,2
2831,39,51
2832,86,0
2833,99,0
2834,80,0
2835,81,7
2836,78,3
2837,27,3
2838,85,3
2839,100,0
2840,43,31
2841,63,1
2842,72,0
2843,100,0
2844,100,0
2845,60,21
2846,42,29
2847,99,0
2848,80,16
2849,92,0
2850,99,0
2851,72,11
2852,89,5
2853,78,11
2854,72,0
2855,86,8
2856,87,0
2857,85,0
2858,89,0
2859,85,0
2860,87,5
2861,79,2
2862,87,0
2863,53,0
2864,44,1
2865,94,0
2866,45,0
2867,45,0
2868,44,0
2869,1,0
2870,31,0
2871,28,4
2872,22,61
2873,97,0
2874,93,0
2875,100,0
2876,38,1
2877,0,1
2878,38,1
2879,81,0
2880,95,0
2881,94,0
2882,97,0
2883,99,0
2884,97,0
2885,100,0
2886,98,0
2887,96,2
2888,78,2
2889,94,0
2890,14,66
2891,100,0
2892,100,0
2893,94,0
2894,100,0
2895,100,0
2896,100,0
2897,96,4
2898,0,1
2899,94,6
2900,95,0
2901,100,0
2902,78,0
2903,93,0
2904,74,2
2905,100,0
2906,1,0
2907,81,0
2908,97,0
2909,100,0
2910,89,0
2911,88,0
2912,0,1
2913,93,0
2914,85,0
2915,61,18
2916,8,64
2917,34,51
2918,71,3
2919,75,1
2920,53,21
2921,69,1
2922,83,2
2923,99,0
2924,83,17
2925,84,0
2926,68,8
2927,91,2
2928,81,10
2929,87,0
2930,85,4
2931,55,30
2932,72,0
2933,100,0
2934,20,10
2935,83,7
2936,95,5
2937,86,0
2938,56,27
2939,52,36
2940,74,4
2941,95,0
2942,31,34
2943,70,2
2944,96,4
2945,89,0
2946,61,25
2947,32,51
2948,80,2
2949,0,1
2950,97,0
2951,45,0
2952,45,0
2953,45,0
2954,45,0
2955,0,1
2956,21,9
2957,35,4
2958,1,0
2959,39,0
2960,30,0
2961,88,0
2962,66,30
2963,87,0
2964,83,6
2965,98,0
2966,91,0
2967,69,0
2968,96,0
2969,100,0
2970,100,0
2971,79,0
2972,100,0
2973,100,0
2974,85,0
2975,91,0
2976,83,0
2977,92,0
2978,97,0
2979,94,0
2980,74,0
2981,97,0
2982,76,0
2983,100,0
2984,89,9
2985,91,0
2986,82,0
2987,98,2
2988,87,0
2989,89,0
2990,100,0
2991,86,0
2992,1,0
2993,8,84
2994,89,0
2995,89,0
2996,97,0
2997,98,0
2998,95,0
2999,88,0
3000,1,0
3001,92,0
3002,79,0
3003,87,0
3004,86,13
3005,77,13
3006,77,2
3007,74,11
3008,94,0
3009,100,0
3010,44,33
3011,98,0
3012,99,0
3013,83,0
3014,85,0
3015,71,0
3016,52,17
3017,65,24
3018,67,25
3019,81,1
3020,91,5
3021,99,1
3022,52,43
3023,98,0
3024,94,0
3025,62,28
3026,89,2
3027,95,0
3028,79,9
3029,83,2
3030,45,27
3031,99,0
3032,27,1
3033,85,1
3034,70,14
3035,94,0
3036,1,0
3037,15,1
3038,1,1
3039,4,11
3040,0,1
3041,1,15
3042,0,77
3043,37,22
3044,0,96
3045,0,81
3046,0,46
3047,96,4
3048,13,64
3049,6,92
3050,52,7
3051,44,56
3052,34,65
3053,9,86
3054,4,91
3055,0,63
3056,69,19
3057,96,0
3058,10,87
3059,56,44
3060,43,57
3061,75,20
3062,94,4
3063,100,0
3064,87,13
3065,44,56
3066,41,58
3067,47,9
3068,3,66
3069,76,24
3070,3,78
3071,0,100
3072,0,100
3073,17,83
3074,88,6
3075,0,93
3076,72,28
3077,26,72
3078,79,12
3079,4,96
3080,82,18
3081,69,31
3082,100,0
3083,98,3
3084,41,60
3085,4,76
3086,0,81
3087,76,23
3088,94,5
3089,2,80
3090,95,5
3091,25,75
3092,47,52
3093,0,86
3094,14,86
3095,64,34
3096,98,3
3097,49,51
3098,99,1
3099,82,17
3100,4,96
3101,50,50
3102,69,31
3103,97,3
3104,31,69
3105,2,95
3106,1,48
3107,16,17
3108,94,1
3109,18,30
3110,0,100
3111,18,20
3112,6,94
3113,2,47
3114,17,76
3115,32,58
3116,32,38
3117,56,16
3118,0,98
3119,94,6
3120,0,95
3121,50,26
3122,0,4
3123,68,30
3124,4,86
3125,1,77
3126,41,43
3127,49,33
3128,39,61
3129,8,69
3130,3,2
3131,66,15
3132,13,88
3133,29,59
3134,65,10
3135,66,28
3136,66,29
3137,0,100
3138,1,99
3139,1,2
3140,13,75
3141,3,87
3142,11,61
3143,14,71
3144,56,30
3145,32,57
3146,29,70
3147,5,77
3148,37,46
3149,11,64
3150,57,19
3151,26,74
3152,15,82
3153,0,2
3154,26,68
3155,29,60
3156,43,43
3157,1,2
3158,72,18
3159,40,60
3160,82,0
3161,27,60
3162,0,87
3163,39,34
3164,4,96
3165,0,98
3166,75,17
3167,31,61
3168,44,55
3169,78,6
3170,62,31
3171,9,83
3172,28,44
3173,82,1
3174,87,3
3175,92,0
3176,12,61
3177,25,47
3178,1,0
3179,89,2
3180,40,43
3181,36,51
3182,50,49
3183,99,1
3184,76,12
3185,14,86
3186,84,16
3187,93,7
3188,2,86
3189,63,30
3190,23,48
3191,81,16
3192,79,11
3193,0,3
3194,12,60
3195,56,19
3196,38,38
3197,71,13
3198,74,15
3199,64,29
3200,1,1
3201,80,0
3202,77,10
3203,50,37
3204,40,48
3205,92,2
3206,29,56
3207,72,22
3208,49,41
3209,48,32
3210,9,90
3211,99,1
3212,67,12
3213,60,34
3214,61,27
3215,81,3
3216,4,86
3217,99,0
3218,69,23
3219,1,0
3220,90,0
3221,88,0
3222,100,0
3223,77,0
3224,62,14
3225,36,36
3226,67,21
3227,13,1
3228,69,3
3229,64,6
3230,78,0
3231,4,41
3232,26,56
3233,89,0
3234,62,38
3235,7,57
3236,64,10
3237,1,20
3238,82,3
3239,18,62
3240,100,0
3241,29,31
3242,5,49
3243,68,12
3244,41,48
3245,6,20
3246,51,47
3247,100,0
3248,100,0
3249,49,8
3250,16,65
3251,88,3
3252,24,69
3253,86,14
3254,0,26
3255,100,0
3256,62,0
3257,100,0
3258,21,4
3259,100,0
3260,64,0
3261,69,0
3262,82,0
3263,100,0
3264,94,0
3265,100,0
3266,68,0
3267,71,1
3268,1,0
3269,100,0
3270,84,0
3271,66,0
3272,93,0
3273,90,0
3274,91,0
3275,15,1
3276,100,0
3277,100,0
3278,88,0
3279,2,0
3280,78,0
3281,96,0
3282,100,0
3283,100,0
3284,41,30
3285,85,1
3286,82,2
3287,100,0
3288,8,0
3289,6,7
3290,66,20
3291,27,72
3292,46,1
3293,67,9
3294,93,4
3295,49,16
3296,11,36
3297,100,0
3298,62,35
3299,5,79
3300,99,1
3301,36,45
3302,27,68
3303,50,27
3304,100,0
3305,100,0
3306,65,11
3307,77,0
3308,13,83
3309,100,0
3310,100,0
3311,92,0
3312,88,0
3313,1,0
3314,89,10
3315,97,0
3316,100,0
3317,84,0
3318,86,0
3319,63,0
3320,99,0
3321,75,0
3322,84,0
3323,92,0
3324,99,0
3325,100,0
3326,98,0
3327,90,0
3328,99,0
3329,100,0
3330,95,0
3331,100,0
3332,99,0
3333,86,0
3334,37,41
3335,100,0
3336,100,0
3337,98,0
3338,100,0
3339,100,0
3340,100,0
3341,66,0
3342,100,0
3343,95,0
3344,83,3
3345,82,1
3346,81,1
3347,5,3
3348,91,1
3349,7,3
3350,2,0
3351,8,69
3352,75,12
3353,100,0
3354,25,26
3355,44,33
3356,90,10
3357,19,56
3358,31,39
3359,100,0
3360,52,1
3361,37,8
3362,14,70
3363,77,5
3364,50,38
3365,100,0
3366,84,0
3367,66,34
3368,50,12
3369,68,3
3370,98,2
3371,91,3
3372,27,3
3373,85,0
3374,89,0
3375,100,0
3376,1,2
3377,92,1
3378,100,0
3379,100,0
3380,100,0
3381,90,0
3382,90,0
3383,75,0
3384,91,0
3385,88,0
3386,100,0
3387,97,0
3388,85,0
3389,100,0
3390,1,0
3391,95,0
3392,74,0
3393,81,0
3394,95,0
3395,76,0
3396,100,0
3397,80,0
3398,51,32
3399,100,0
3400,100,0
3401,100,0
3402,97,0
3403,100,0
3404,100,0
3405,100,0
3406,66,0
3407,74,0
3408,86,4
3409,79,12
3410,100,0
3411,91,0
3412,100,0
3413,100,0
3414,84,0
3415,100,0
3416,32,0
3417,94,0
3418,75,1
3419,97,1
3420,93,5
3421,8,2
3422,4,10
3423,100,0
3424,0,2
3425,45,43
3426,62,34
3427,2,78
3428,68,18
3429,35,14
3430,9,81
3431,78,8
3432,20,68
3433,100,0
3434,39,53
3435,54,45
3436,85,0
3437,100,0
3438,7,92
3439,37,2
3440,63,23
3441,6,94
3442,20,68
3443,100,0
3444,100,0
3445,100,0
3446,29,3
3447,38,0
3448,76,0
3449,90,0
3450,83,0
3451,1,3
3452,100,0
3453,100,0
3454,90,0
3455,100,0
3456,100,0
3457,100,0
3458,90,0
3459,97,0
3460,83,0
3461,99,0
3462,68,5
3463,71,0
3464,80,0
3465,67,1
3466,100,0
3467,96,0
3468,89,0
3469,100,0
3470,62,24
3471,82,0
3472,52,34
3473,100,0
3474,100,0
3475,100,0
3476,100,0
3477,100,0
3478,100,0
3479,100,0
3480,95,0
3481,66,0
3482,97,0
3483,87,0
3484,88,0
3485,100,0
3486,100,0
3487,100,0
3488,100,0
3489,100,0
3490,31,1
3491,95,0
3492,67,20
3493,99,0
3494,89,0
3495,100,0
3496,100,0
3497,100,0
3498,100,0
3499,32,0
3500,100,0
3501,94,0
3502,95,5
3503,77,3
3504,99,0
3505,0,1
3506,11,5
3507,0,2
3508,1,15
3509,4,12
3510,3,98
3511,0,65
3512,0,79
3513,50,50
3514,82,17
3515,63,37
3516,16,84
3517,6,94
3518,0,94
3519,1,58
3520,0,87
3521,1,73
3522,85,15
3523,58,1
3524,1,92
3525,1,62
3526,41,58
3527,27,29
3528,0,100
3529,15,85
3530,13,87
3531,79,19
3532,81,19
3533,64,36
3534,41,58
3535,13,48
3536,0,95
3537,32,68
3538,4,67
3539,58,41
3540,67,33
3541,76,24
3542,88,12
3543,82,18
3544,73,27
3545,47,52
3546,41,40
3547,18,82
3548,67,34
3549,97,0
3550,58,41
3551,62,38
3552,17,83
3553,2,62
3554,0,74
3555,22,77
3556,47,53
3557,6,80
3558,48,44
3559,69,31
3560,20,78
3561,41,59
3562,60,41
3563,47,52
3564,38,62
3565,44,56
3566,96,4
3567,48,50
3568,20,80
3569,34,65
3570,14,86
3571,94,6
3572,88,12
3573,8,92
3574,11,76
3575,69,27
3576,11,71
3577,1,97
3578,4,96
3579,56,24
3580,50,44
3581,35,44
3582,23,70
3583,1,2
3584,66,17
3585,26,68
3586,41,50
3587,2,1
3588,31,29
3589,35,56
3590,32,32
3591,11,65
3592,3,97
3593,90,10
3594,4,68
3595,42,42
3596,18,57
3597,35,58
3598,70,25
3599,63,37
3600,2,94
3601,19,56
3602,67,14
3603,25,24
3604,31,0
3605,11,89
3606,79,18
3607,0,43
3608,26,4
3609,46,50
3610,2,86
3611,0,49
3612,0,95
3613,58,41
3614,2,2
3615,46,28
3616,13,88
3617,24,70
3618,57,27
3619,9,89
3620,24,39
3621,47,34
3622,36,42
3623,83,6
3624,22,71
3625,7,67
3626,93,1
3627,3,0
3628,46,38
3629,17,69
3630,68,11
3631,16,47
3632,77,20
3633,10,81
3634,84,7
3635,85,16
3636,2,1
3637,1,98
3638,95,5
3639,11,87
3640,46,40
3641,78,8
3642,77,14
3643,87,5
3644,84,0
3645,0,1
3646,39,45
3647,89,0
3648,87,11
3649,79,21
3650,10,86
3651,46,46
3652,47,51
3653,92,0
3654,51,49
3655,33,57
3656,49,33
3657,5,95
3658,9,86
3659,97,3
3660,78,0
3661,13,75
3662,3,96
3663,13,74
3664,0,1
3665,59,25
3666,69,8
3667,75,7
3668,6,63
3669,2,1
3670,31,63
3671,38,61
3672,87,8
3673,43,45
3674,54,27
3675,54,44
3676,67,13
3677,43,45
3678,71,29
3679,94,0
3680,100,0
3681,90,1
3682,88,6
3683,73,8
3684,71,0
3685,11,5
3686,100,0
3687,44,39
3688,75,22
3689,91,1
3690,24,50
3691,76,0
3692,75,6
3693,83,1
3694,1,0
3695,75,5
3696,99,0
3697,100,0
3698,8,0
3699,7,0
3700,2,56
3701,19,81
3702,22,11
3703,51,18
3704,10,89
3705,60,30
3706,5,47
3707,68,13
3708,33,44
3709,62,38
3710,100,0
3711,77,22
3712,75,25
3713,74,5
3714,100,0
3715,100,0
3716,86,9
3717,88,8
3718,69,15
3719,100,0
3720,100,0
3721,55,19
3722,99,1
3723,0,1
3724,100,0
3725,76,3
3726,100,0
3727,97,0
3728,84,0
3729,56,0
3730,3,0
3731,100,0
3732,97,0
3733,88,1
3734,100,0
3735,100,0
3736,84,0
3737,100,0
3738,100,0
3739,60,2
3740,100,0
3741,85,0
3742,91,0
3743,99,0
3744,81,2
3745,98,0
3746,68,0
3747,67,3
3748,73,0
3749,25,67
3750,1,20
3751,3,96
3752,15,72
3753,44,50
3754,64,36
3755,19,28
3756,32,63
3757,66,1
3758,100,0
3759,27,29
3760,21,43
3761,53,40
3762,81,18
3763,17,2
3764,19,76
3765,100,0
3766,100,0
3767,10,50
3768,44,27
3769,74,16
3770,68,4
3771,38,59
3772,18,8
3773,100,0
3774,100,0
3775,100,0
3776,56,0
3777,2,0
3778,90,0
3779,64,2
3780,96,0
3781,92,0
3782,100,0
3783,100,0
3784,90,0
3785,6,17
3786,93,0
3787,100,0
3788,100,0
3789,98,0
3790,100,0
3791,92,0
3792,85,0
3793,14,0
3794,100,0
3795,100,0
3796,71,0
3797,2,1
3798,96,0
3799,85,0
3800,100,0
3801,100,0
3802,100,0
3803,58,32
3804,100,0
3805,81,0
3806,92,0
3807,100,0
3808,100,0
3809,64,0
3810,90,0
3811,100,0
3812,100,0
3813,97,0
3814,96,0
3815,73,0
3816,10,3
3817,100,0
3818,11,0
3819,80,20
3820,73,16
3821,5,95
3822,0,2
3823,42,21
3824,45,45
3825,38,51
3826,20,22
3827,0,96
3828,100,0
3829,8,81
3830,81,14
3831,36,11
3832,94,6
3833,91,0
3834,100,0
3835,100,0
3836,74,5
3837,4,71
3838,61,28
3839,100,0
3840,100,0
3841,100,0
3842,91,0
3843,100,0
3844,100,0
3845,97,0
3846,100,0
3847,98,0
3848,28,2
3849,79,0
3850,100,0
3851,95,0
3852,4,1
3853,100,0
3854,100,0
3855,100,0
3856,100,0
3857,76,11
3858,99,1
3859,76,0
3860,1,0
3861,90,0
3862,96,0
3863,91,0
3864,69,1
3865,100,0
3866,80,2
3867,100,0
3868,100,0
3869,100,0
3870,100,0
3871,80,0
3872,100,0
3873,32,0
3874,83,1
3875,48,27
3876,99,1
3877,74,10
3878,100,0
3879,100,0
3880,100,0
3881,100,0
3882,87,0
3883,100,0
3884,92,0
3885,66,0
3886,100,0
3887,90,0
3888,95,0
3889,91,0
3890,9,0
3891,2,4
3892,100,0
3893,3,95
3894,81,14
3895,87,14
3896,1,0
3897,0,87
3898,66,18
3899,0,89
3900,44,56
3901,28,17
3902,100,0
3903,49,51
3904,48,24
3905,66,27
3906,100,0
3907,35,46
3908,14,56
3909,26,12
3910,50,50
3911,29,58
3912,100,0
3913,100,0
3914,100,0
3915,89,0
3916,99,1
3917,100,0
3918,86,0
3919,95,0
3920,73,0
3921,100,0
3922,30,1
3923,60,0
3924,95,0
3925,83,0
3926,79,0
3927,5,0
3928,86,0
3929,94,0
3930,92,0
3931,43,27
3932,94,0
3933,63,0
3934,99,0
3935,99,0
3936,99,0
3937,85,0
3938,100,0
3939,76,5
3940,62,29
3941,100,0
3942,100,0
3943,100,0
3944,100,0
3945,100,0
3946,32,0
3947,73,0
3948,98,0
3949,87,0
3950,88,0
3951,83,3
3952,100,0
3953,100,0
3954,100,0
3955,100,0
3956,100,0
3957,100,0
3958,91,0
3959,100,0
3960,66,0
3961,95,0
3962,96,0
3963,83,2
3964,100,0
3965,100,0
3966,100,0
3967,32,0
3968,100,0
3969,100,0
3970,100,0
3971,100,0
3972,91,1
3973,100,0
3974,44,5
3975,100,0
3976,100,0
3977,100,0
3978,99,1
3979,100,0
3980,100,0
3981,100,0
3982,8,0
3983,0,6
3984,4,3
3985,3,5
3986,97,0
3987,63,32
3988,54,26
3989,20,1
3990,100,0
3991,100,0
3992,100,0
3993,97,3
3994,91,0
3995,91,0
3996,77,0
3997,37,35
3998,38,48
3999,89,0
4000,21,0
4001,100,0
4002,100,0
4003,86,0
4004,85,0
4005,67,0
4006,85,0
4007,100,0
4008,100,0
4009,77,0
4010,100,0
4011,100,0
4012,100,0
4013,100,0
4014,89,0
4015,92,0
4016,98,0
4017,100,0
4018,83,0
4019,76,2
4020,64,14
4021,98,0
4022,16,1
4023,79,0
4024,85,0
4025,89,0
4026,97,1
4027,72,1
4028,76,0
4029,72,8
4030,61,0
4031,60,12
4032,90,0
4033,71,6
4034,97,0
4035,90,9
4036,12,4
4037,61,21
4038,92,6
4039,86,0
4040,74,13
4041,79,0
4042,86,0
4043,79,0
4044,98,0
4045,76,0
4046,99,0
4047,73,4
4048,60,2
4049,70,18
4050,88,0
4051,54,46
4052,24,0
4053,36,41
4054,72,0
4055,55,23
4056,66,2
4057,69,7
4058,74,0
4059,100,0
4060,0,1
4061,100,0
4062,100,0
4063,100,0
4064,100,0
4065,82,0
4066,9,0
4067,100,0
4068,88,0
4069,92,0
4070,51,29
4071,1,85
4072,70,3
4073,100,0
4074,1,0
4075,1,0
4076,100,0
4077,100,0
4078,100,0
4079,100,0
4080,8,0
4081,100,0
4082,100,0
4083,96,1
4084,89,0
4085,66,20
4086,100,0
4087,100,0
4088,100,0
4089,100,0
4090,99,0
4091,100,0
4092,100,0
4093,75,2
4094,82,0
4095,85,0
4096,100,0
4097,100,0
4098,100,0
4099,100,0
4100,100,0
4101,100,0
4102,100,0
4103,75,0
4104,91,0
4105,82,2
4106,0,1
4107,1,1
4108,1,15
4109,1,15
4110,0,1
4111,6,5
4112,49,51
4113,25,45
4114,2,75
4115,69,31
4116,1,93
4117,14,86
4118,17,83
4119,93,7
4120,98,3
4121,0,100
4122,7,76
4123,24,55
4124,4,96
4125,7,87
4126,99,1
4127,96,0
4128,69,30
4129,96,4
4130,67,33
4131,58,42
4132,100,0
4133,1,93
4134,0,70
4135,15,85
4136,54,5
4137,47,12
4138,7,78
