,R50,C,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR,"AA,KK",WR,WR1,GS,GS1,SD
20453,56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20454,74,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20455,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20456,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20457,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20458,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20459,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20460,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20461,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20462,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20463,34,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20464,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20465,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20467,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20468,60,27,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20469,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20470,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20471,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20472,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20473,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20474,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20475,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20476,25,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20477,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20478,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20479,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20480,75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20481,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20482,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20484,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20485,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20486,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20487,70,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20488,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20489,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20490,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20491,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20492,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20493,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20494,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20495,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20496,31,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20497,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20499,31,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20500,20,64,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20501,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20502,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20503,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20505,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20506,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20507,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20508,37,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20509,1,76,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20510,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20511,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20512,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20513,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20514,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20515,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20516,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20517,57,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20518,45,14,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20519,31,44,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20520,0,34,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20521,0,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20522,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20523,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20524,0,43,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20525,0,20,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
20526,1,25,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
20527,13,69,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20528,0,29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20529,0,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20530,0,37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20531,0,27,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20532,7,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20533,0,23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20534,0,36,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20535,1,23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20536,2,27,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
20537,3,24,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
20538,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20539,3,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20540,47,14,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20541,71,4,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20542,0,33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20543,0,48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20544,0,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20545,0,17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20546,0,31,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20547,0,58,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20548,0,40,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20549,8,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
20550,3,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20551,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20552,0,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20553,60,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20554,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20555,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20556,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20557,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20558,19,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20559,33,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20560,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20561,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20562,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20563,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20564,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20565,6,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20566,19,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20567,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20568,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20569,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20570,70,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20571,79,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20572,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20573,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20574,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20575,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20576,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20577,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20578,30,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20579,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20580,87,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20581,58,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20582,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20583,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20584,44,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20587,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20588,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20589,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20590,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20591,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20593,41,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20594,47,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20595,70,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20596,1,49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20597,62,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20598,80,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20599,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20600,27,23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20601,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20602,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20603,54,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20604,30,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20606,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20607,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20608,33,49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20609,32,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20610,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20611,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20612,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20613,66,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20614,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20615,55,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20616,50,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20617,10,36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20618,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20619,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20620,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20621,28,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20622,43,27,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20623,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20624,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20625,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20626,46,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20627,38,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20628,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20629,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20630,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20631,23,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20632,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20633,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20634,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20635,29,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20636,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20637,35,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20638,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20639,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20640,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20641,4,94,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20642,71,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20643,34,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20644,6,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20645,38,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20646,22,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20647,28,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20648,25,20,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20649,3,79,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20650,5,49,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20651,32,16,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20652,14,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20653,44,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20654,42,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20655,26,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20656,24,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20657,11,19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20658,2,98,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20659,48,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20660,42,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20661,39,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20662,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20663,32,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20664,27,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20665,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20666,47,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20667,60,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20668,62,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20669,57,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20670,94,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20672,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20673,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20674,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20675,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20676,88,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20677,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20678,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20679,35,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20680,58,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20681,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20682,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20683,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20684,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20685,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20686,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20687,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20688,84,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20689,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20690,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20691,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20692,41,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20693,74,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20694,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20695,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20696,20,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20697,23,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20698,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20699,47,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20700,22,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20701,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20702,32,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20703,65,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20704,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20705,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20706,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20707,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20708,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20709,50,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20710,53,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20711,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20712,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20713,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20714,62,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20715,64,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20716,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20717,41,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20718,64,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20719,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20720,65,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20721,29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20722,25,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20723,50,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20724,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20725,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20726,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20727,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20728,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20729,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20730,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20731,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20732,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20733,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20734,72,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20735,78,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20736,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20737,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20738,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20739,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20740,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20741,29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20742,51,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20743,79,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20744,72,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20746,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20747,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20748,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
