,C,R75,F,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR
25634,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25635,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25636,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25637,40,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25638,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25639,1,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25640,0,0,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25641,0,0,59,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25642,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25643,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25644,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25645,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25646,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25647,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25648,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25649,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25650,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25651,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25652,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25653,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25654,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25655,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25656,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25657,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25658,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25659,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25660,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25661,43,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25662,98,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25663,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25664,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25665,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25666,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25667,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25668,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25669,0,0,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25670,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25671,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25672,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25673,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25674,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25675,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25676,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25677,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25678,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25679,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25680,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25681,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25682,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25683,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25684,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25685,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25686,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25687,93,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25688,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25689,19,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25690,9,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
25691,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25692,3,0,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25693,0,0,16,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25694,0,0,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25695,43,14,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25696,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25697,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25698,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25699,0,0,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25700,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25701,0,0,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25702,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25703,0,0,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25704,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25705,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25706,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25707,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25708,73,24,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25709,29,3,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25710,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25711,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25712,49,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25713,12,76,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25714,0,0,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25715,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25716,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25717,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25718,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25719,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25720,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25721,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25722,0,0,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25723,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25724,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25725,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25726,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25727,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25728,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25729,93,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25730,0,0,95,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25731,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25732,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25733,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25734,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25735,74,0,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25736,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25737,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25738,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25739,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25740,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25741,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25742,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25743,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25744,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25745,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25746,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25747,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25748,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25749,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25750,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25751,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25752,90,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25753,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25754,4,0,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25755,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25756,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25758,51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25759,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25760,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25761,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25762,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25763,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25764,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25765,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25766,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25767,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25768,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25769,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25770,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25771,0,0,39,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25772,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25773,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25774,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25775,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25776,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25777,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25779,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25780,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25781,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25782,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25783,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25784,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25785,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25786,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25787,0,0,23,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25788,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25789,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25790,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25791,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25792,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25793,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25794,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25795,92,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
25796,75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25797,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25798,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25799,6,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25800,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25801,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25802,53,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25803,59,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25804,49,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25805,57,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
25806,0,4,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
25807,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25808,84,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25809,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25810,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25811,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25812,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25813,49,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25814,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25815,73,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25816,36,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25817,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25818,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25819,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25820,57,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25821,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25822,0,0,48,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25823,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25824,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25825,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25826,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25827,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25828,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25829,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25830,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25831,47,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25832,1,0,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25833,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25834,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25835,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25836,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25837,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25838,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25839,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25840,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25841,13,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25842,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25843,0,2,59,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25844,0,0,41,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25845,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25846,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25847,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25848,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25849,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25850,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25851,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25852,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25853,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25854,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25855,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25856,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25857,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25858,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25859,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25860,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25861,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25862,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25863,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25864,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25865,85,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25866,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25867,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25868,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25869,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25870,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25871,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25872,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25873,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25874,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25875,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25876,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25877,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25878,99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25879,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25880,99,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
25881,98,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
25882,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
25883,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25884,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25885,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25886,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25887,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25888,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25889,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25890,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25891,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25892,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25893,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25894,98,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25895,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25896,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25897,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25898,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25899,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25900,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25901,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25902,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25903,14,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
25904,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25905,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25906,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25907,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25908,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25909,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25910,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25911,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
25912,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
25913,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
25914,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25915,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25916,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25917,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25918,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25919,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25920,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25921,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25922,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25923,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25924,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25925,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25926,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25927,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25928,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25929,99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25930,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25931,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25932,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25933,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25934,79,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
25935,11,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
25936,99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25937,90,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25938,97,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25939,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25940,82,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25941,83,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25942,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
25943,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
25944,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25945,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25946,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25947,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25948,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25949,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25950,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25951,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25952,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25953,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25954,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25955,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25956,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25957,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25958,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25959,81,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
25960,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25961,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25962,0,0,58,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25963,0,0,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25964,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25965,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25966,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25967,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25968,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25969,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25970,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25971,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25972,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25973,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25974,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25975,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25976,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25977,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25979,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25980,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25981,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25982,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25983,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25984,0,0,73,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25985,0,0,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25986,5,3,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25987,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25988,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25989,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25990,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25991,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25992,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25993,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25994,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25995,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25996,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25997,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25998,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25999,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26000,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26001,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26002,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26003,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
26004,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26005,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26006,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26007,97,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26008,0,0,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0
26009,0,0,48,0,0,0,0,0,0,0,1,1,0,0,0,0,0
