,F,C,R50
1659,71,3,0
1660,73,0,0
1661,92,8,0
1662,26,0,0
1663,37,1,0
1664,11,0,0
1665,54,0,0
1666,37,0,0
1667,55,0,0
1668,9,0,0
1669,0,55,0
1670,56,0,0
1671,38,0,0
1672,34,0,0
1673,61,0,0
1674,34,0,0
1675,4,2,0
1676,34,0,0
1677,51,0,0
1678,41,0,0
1679,34,0,0
1680,1,1,0
1681,45,0,0
1682,21,79,0
1683,100,0,0
1684,65,0,0
1685,0,100,0
1686,45,20,0
1687,100,0,0
1688,70,3,0
1689,99,1,0
1690,58,0,0
1691,90,10,0
1692,100,0,0
1693,100,0,0
1694,91,2,0
1695,97,3,0
1696,99,0,0
1697,95,0,0
1698,47,0,0
1699,35,10,0
1700,59,0,0
1701,23,0,0
1702,52,0,0
1703,29,0,0
1704,33,0,0
1705,66,0,0
1706,0,46,0
1707,26,0,0
1708,24,0,0
1709,57,0,0
1710,21,0,0
1711,10,4,0
1712,34,0,0
1713,31,0,0
1714,60,0,0
1715,44,1,0
1716,29,0,0
1717,27,0,0
1718,100,0,0
1719,96,0,0
1720,62,0,0
1721,61,0,0
1722,92,0,0
1723,32,0,0
1724,72,0,0
1725,72,0,0
1726,61,0,0
1727,98,0,0
1728,62,0,0
1729,83,0,0
1730,91,0,0
1731,68,1,0
1732,100,0,0
1733,100,0,0
1734,84,0,0
1735,49,0,0
1736,41,0,0
1737,100,0,0
1738,74,0,0
1739,58,0,0
1740,82,0,0
1741,99,0,0
1742,100,0,0
1743,60,0,0
1744,93,0,0
1745,100,0,0
1746,96,0,0
1747,66,0,0
1748,79,0,0
1749,100,0,0
1750,69,0,0
1751,100,0,0
1752,100,0,0
1753,93,7,0
1754,79,0,0
1755,81,0,0
1756,89,0,0
1757,87,0,0
1758,100,0,0
1759,100,0,0
1760,98,0,0
1761,56,3,0
1762,72,3,0
1763,84,0,0
1764,64,1,0
1765,78,0,0
1766,99,0,0
1767,92,0,0
1768,61,0,0
1769,65,0,0
1770,50,0,0
1771,72,0,0
1772,74,0,0
1773,96,0,0
1774,68,0,0
1775,100,0,0
1776,70,0,0
1777,93,0,0
1778,86,0,0
1779,53,0,0
1780,38,2,0
1781,54,0,0
1782,42,0,0
1783,0,78,0
1784,77,0,0
1785,84,0,0
1786,74,0,0
1787,80,0,0
1788,59,6,0
1789,38,0,0
1790,0,69,0
1791,99,0,0
1792,68,0,0
1793,86,0,0
1794,83,0,0
1795,53,0,0
1796,47,0,0
1797,52,2,0
1798,100,0,0
1799,87,4,0
1800,94,0,0
1801,90,0,0
1802,100,0,0
1803,63,0,0
1804,100,0,0
1805,100,0,0
1806,94,0,0
1807,97,0,0
1808,100,0,0
1809,78,0,0
1810,96,0,0
1811,86,0,0
1812,99,0,0
1813,78,0,0
1814,48,0,0
1815,0,91,0
1816,100,0,0
1817,81,0,0
1818,99,0,0
1819,96,0,0
1820,100,0,0
1821,100,0,0
1822,97,0,0
1823,100,0,0
1824,52,0,0
1825,60,0,0
1826,0,91,0
1827,86,0,0
1828,67,0,0
1829,91,0,0
1830,100,0,0
1831,100,0,0
1832,100,0,0
1833,100,0,0
1834,100,0,0
1835,74,0,0
1836,56,1,0
1837,78,0,0
1838,0,22,0
1839,0,16,11
1840,0,4,0
1841,0,34,0
1842,0,23,2
1843,0,4,10
1844,0,24,18
1845,0,11,1
1846,62,0,0
1847,41,0,0
1848,92,0,0
1849,61,0,0
1850,0,66,0
1851,100,0,0
1852,38,0,0
1853,100,0,0
1854,59,1,0
1855,33,0,0
1856,86,0,0
1857,76,0,0
1858,3,0,0
1859,59,0,0
1860,1,3,0
1861,51,0,0
1862,68,0,0
1863,55,0,0
1864,36,0,0
1865,55,0,0
1866,36,0,0
1867,89,0,0
1868,100,0,0
1869,70,0,0
1870,91,0,0
1871,63,0,0
1872,96,0,0
1873,68,0,0
1874,0,80,0
1875,100,0,0
1876,73,0,0
1877,80,0,0
1878,86,0,0
1879,100,0,0
1880,80,0,0
1881,87,0,0
1882,100,0,0
1883,48,14,0
1884,96,0,0
1885,84,0,0
1886,52,0,0
1887,74,0,0
1888,100,0,0
1889,100,0,0
1890,74,0,0
1891,100,0,0
1892,47,0,0
1893,39,1,2
1894,97,0,0
1895,63,0,0
1896,86,0,0
1897,100,0,0
1898,100,0,0
1899,61,0,0
1900,100,0,0
1901,31,14,0
1902,10,3,0
1903,0,64,1
1904,0,13,0
1905,0,15,3
1906,0,31,2
1907,0,40,1
1908,0,68,0
1909,0,42,2
1910,0,27,0
1911,0,13,0
1912,0,21,0
1913,0,9,6
1914,0,12,0
1915,0,58,2
1916,0,22,29
1917,0,30,1
1918,0,35,0
1919,0,18,20
1920,0,25,0
1921,0,20,1
1922,0,42,0
1923,0,37,0
1924,0,100,0
1925,0,64,0
1926,0,94,0
1927,0,88,0
1928,0,64,0
1929,0,88,0
1930,0,46,0
1931,2,98,0
1932,0,94,0
1933,0,100,0
1934,0,91,0
1935,2,66,0
1936,0,100,0
1937,0,75,0
1938,0,68,0
1939,0,46,0
1940,0,51,0
1941,1,75,0
1942,0,100,0
1943,0,100,0
1944,0,100,0
1945,0,64,0
1946,0,89,0
1947,0,85,0
1948,0,80,0
1949,5,54,0
1950,0,66,0
1951,0,100,0
1952,0,62,0
1953,0,53,0
1954,0,42,0
1955,0,100,0
1956,6,80,0
1957,0,79,0
1958,0,32,0
1959,0,60,0
1960,0,78,0
1961,0,100,0
1962,0,100,0
1963,0,100,0
1964,0,68,0
1965,1,99,0
1966,0,68,0
1967,0,65,0
1968,0,100,0
1969,0,25,0
1970,0,100,0
1971,0,100,0
1972,0,100,0
1973,16,53,0
1974,34,44,0
1975,28,58,0
1976,16,71,0
1977,7,93,0
1978,61,32,0
1979,14,21,0
1980,14,37,1
1981,0,100,0
1982,17,53,0
1983,27,26,0
1984,49,51,0
1985,48,19,0
1986,50,14,0
1987,10,90,0
1988,7,89,0
1989,45,32,0
1990,16,77,0
1991,34,66,0
1992,23,31,0
1993,22,57,0
1994,12,85,0
1995,0,3,11
1996,48,23,0
1997,69,3,0
1998,25,32,0
1999,49,32,0
2000,24,39,0
2001,71,6,0
2002,7,63,0
2003,6,30,0
2004,11,53,0
2005,0,50,0
2006,0,42,0
2007,0,52,0
2008,14,0,0
2009,12,0,0
2010,33,0,0
2011,2,0,0
2012,38,0,0
2013,39,0,0
2014,25,1,0
2015,24,1,0
2016,0,100,0
2017,100,0,0
2018,100,0,0
2019,58,0,0
2020,100,0,0
2021,89,0,0
2022,99,1,0
2023,100,0,0
2024,93,0,0
2025,89,0,0
2026,95,0,0
2027,93,1,0
2028,4,0,0
2029,19,0,0
2030,82,2,0
2031,90,0,0
2032,100,0,0
2033,35,0,0
2034,31,0,0
2035,45,0,0
2036,22,0,0
2037,18,0,0
2038,22,0,0
2039,48,0,0
2040,73,0,0
2041,98,2,0
2042,91,0,0
2043,0,100,0
2044,100,0,0
2045,98,0,0
2046,88,0,0
2047,100,0,0
2048,25,0,0
2049,93,0,0
2050,100,0,0
2051,60,0,0
2052,86,0,0
2053,5,3,0
2054,26,0,0
2055,88,0,0
2056,64,18,0
2057,98,2,0
2058,42,0,0
2059,31,0,0
2060,43,0,0
2061,53,0,0
2062,36,1,0
2063,42,1,0
2064,28,0,0
2065,96,4,0
2066,90,10,0
2067,78,0,0
2068,97,3,0
2069,100,0,0
2070,100,0,0
2071,54,0,0
2072,100,0,0
2073,47,0,0
2074,67,0,0
2075,94,0,0
2076,79,0,0
2077,1,0,0
2078,0,100,0
2079,94,0,0
2080,77,0,0
2081,68,0,0
2082,71,0,0
2083,18,2,0
2084,1,0,0
2085,55,0,0
2086,51,0,0
2087,14,0,0
2088,27,0,0
2089,35,0,0
2090,45,0,0
2091,13,0,0
2092,19,2,0
2093,25,0,0
2094,0,100,0
2095,41,0,0
2096,81,19,0
2097,74,9,0
2098,100,0,0
2099,100,0,0
2100,87,1,0
2101,100,0,0
2102,0,100,0
2103,69,0,0
2104,89,11,0
2105,90,0,0
2106,100,0,0
2107,23,1,0
2108,1,0,0
2109,0,100,0
2110,100,0,0
2111,100,0,0
2112,70,0,0
2113,94,1,0
2114,43,0,0
2115,39,0,0
2116,8,3,0
2117,38,0,0
2118,45,0,0
2119,58,0,0
2120,19,6,0
2121,26,0,0
2122,50,0,0
2123,0,44,0
2124,10,4,0
2125,47,0,0
2126,1,0,0
2127,15,0,0
2128,1,0,0
2129,33,0,0
2130,42,0,0
2131,0,71,0
2132,0,0,1
2133,83,0,0
2134,74,0,0
2135,100,0,0
2136,70,0,0
2137,70,0,0
2138,45,0,0
2139,49,0,0
2140,70,0,0
2141,76,0,0
2142,23,0,0
2143,53,0,0
2144,55,0,0
2145,78,0,0
2146,72,0,0
2147,56,0,0
2148,86,0,0
2149,40,0,1
2150,11,0,0
2151,0,73,0
2152,100,0,0
2153,95,0,0
2154,53,1,0
2155,84,0,0
2156,99,0,0
2157,71,0,0
2158,100,0,0
2159,100,0,0
2160,98,0,0
2161,98,0,0
2162,67,0,0
2163,94,0,0
2164,100,0,0
2165,100,0,0
2166,100,0,0
2167,48,3,0
2168,86,0,0
2169,64,0,0
2170,63,0,0
2171,89,0,0
2172,84,0,0
2173,98,0,0
2174,89,0,0
2175,100,0,0
2176,79,0,0
2177,78,0,0
2178,96,0,0
2179,77,0,0
2180,62,0,0
2181,97,0,0
2182,90,0,0
2183,94,0,0
2184,100,0,0
2185,54,2,0
2186,71,0,0
2187,56,3,0
2188,72,0,0
2189,72,0,0
2190,76,0,0
2191,0,86,0
2192,71,0,0
2193,4,1,0
2194,100,0,0
2195,76,0,0
2196,55,0,0
2197,53,0,0
2198,52,0,0
2199,23,0,0
2200,62,0,0
2201,69,0,0
2202,38,1,0
2203,58,0,0
2204,62,0,0
2205,83,0,0
2206,83,0,0
2207,55,0,0
2208,54,0,0
2209,100,0,0
2210,70,0,0
2211,100,0,0
2212,96,0,0
2213,93,0,0
2214,78,0,0
2215,0,74,0
2216,75,0,0
2217,53,0,0
2218,71,0,0
2219,87,0,0
2220,100,0,0
2221,100,0,0
2222,100,0,0
2223,77,0,0
2224,9,11,0
2225,70,0,0
2226,83,0,0
2227,82,0,0
2228,45,0,0
2229,83,0,0
2230,82,0,0
2231,78,0,0
2232,98,0,0
2233,60,0,0
2234,54,0,0
2235,76,0,0
2236,76,0,0
2237,89,0,0
2238,75,0,0
2239,100,0,0
2240,74,0,0
2241,88,0,0
2242,19,5,0
2243,49,0,0
2244,0,24,21
2245,0,7,8
2246,0,27,0
2247,0,5,0
2248,0,32,0
2249,0,14,19
2250,0,51,4
2251,0,16,6
2252,0,4,0
2253,47,0,0
2254,47,0,0
2255,52,0,0
2256,65,0,0
2257,19,0,0
2258,58,0,0
2259,53,0,0
2260,95,0,0
2261,73,0,0
2262,39,0,0
2263,59,0,0
2264,61,0,0
2265,39,0,0
2266,71,0,0
2267,56,0,0
2268,37,0,0
2269,19,0,0
2270,0,99,0
2271,48,0,0
2272,25,0,0
2273,41,0,0
2274,72,0,0
2275,36,0,0
2276,39,0,0
2277,60,0,0
2278,76,0,0
2279,55,0,0
2280,53,0,0
2281,99,0,0
2282,100,0,0
2283,64,0,0
2284,96,0,0
2285,100,0,0
2286,67,0,0
2287,63,0,0
2288,93,0,0
2289,100,0,0
2290,78,0,0
2291,75,0,0
2292,81,0,0
2293,35,0,0
2294,29,0,0
2295,50,0,0
2296,67,0,0
2297,76,0,0
2298,87,0,0
2299,100,0,0
2300,88,0,0
2301,80,0,0
2302,37,0,0
2303,50,2,0
2304,0,60,0
2305,94,0,0
2306,71,0,0
2307,59,1,0
2308,67,0,0
2309,83,0,0
2310,100,0,0
2311,100,0,0
2312,75,0,0
2313,17,1,0
2314,41,1,0
2315,9,1,0
2316,0,35,1
2317,0,39,1
2318,0,47,3
2319,0,43,0
2320,0,1,0
2321,0,26,17
2322,0,47,0
2323,0,29,11
2324,0,52,0
2325,0,27,25
2326,0,5,1
2327,0,24,7
2328,0,12,3
2329,0,28,0
2330,0,22,8
2331,0,33,3
2332,0,32,16
2333,0,5,0
2334,0,48,3
2335,0,52,1
2336,0,26,5
2337,0,100,0
2338,0,77,0
2339,0,50,0
2340,7,53,0
2341,0,74,0
2342,0,66,0
2343,0,47,0
2344,0,63,0
2345,0,79,0
2346,1,76,0
2347,0,100,0
2348,0,55,0
2349,2,98,0
2350,0,87,0
2351,0,76,0
2352,0,64,0
2353,0,89,0
2354,0,92,0
2355,1,85,0
2356,0,99,0
2357,0,100,0
2358,1,99,0
2359,0,99,0
2360,0,94,0
2361,0,95,0
2362,0,63,0
2363,0,47,0
2364,0,100,0
2365,1,58,0
2366,0,97,0
2367,0,100,0
2368,0,69,0
2369,0,41,0
2370,6,65,0
2371,0,74,0
2372,0,100,0
2373,0,61,0
2374,0,77,0
2375,0,59,0
2376,0,100,0
2377,0,80,0
2378,0,93,0
2379,0,69,0
2380,0,77,0
2381,0,100,0
2382,0,99,0
2383,0,95,0
2384,0,100,0
2385,0,100,0
2386,0,90,0
2387,0,92,0
2388,34,28,0
2389,36,33,0
2390,20,20,0
2391,81,12,0
2392,28,29,0
2393,89,3,0
2394,10,39,0
2395,29,47,0
2396,41,26,0
2397,35,40,0
2398,63,0,0
2399,16,84,0
2400,79,14,0
2401,33,15,0
2402,49,51,0
2403,52,13,0
2404,87,13,0
2405,78,22,0
2406,4,60,0
2407,10,87,0
2408,40,9,0
2409,0,44,0
2410,65,0,0
2411,72,3,0
2412,50,1,0
2413,86,1,0
2414,26,45,0
2415,64,6,0
2416,39,29,0
2417,16,56,0
2418,4,84,0
2419,41,30,0
2420,44,12,0
2421,0,72,3
2422,0,61,0
2423,0,100,0
2424,0,100,0
2425,0,64,0
2426,0,55,0
2427,3,55,0
2428,1,81,0
2429,1,54,0
2430,0,96,0
2431,0,100,0
2432,0,100,0
2433,0,100,0
2434,0,31,0
2435,0,67,0
2436,0,98,0
2437,0,100,0
2438,0,41,0
2439,0,100,0
2440,1,40,0
2441,0,69,0
2442,0,84,0
2443,0,66,0
2444,0,100,0
2445,0,87,0
2446,0,64,0
2447,0,58,0
2448,0,100,0
2449,0,100,0
2450,0,100,0
2451,3,89,0
2452,0,100,0
2453,0,100,0
2454,0,49,0
2455,13,39,0
2456,0,50,0
2457,0,44,0
2458,0,96,0
2459,0,100,0
2460,0,78,0
2461,0,67,0
2462,0,95,0
2463,1,99,0
2464,0,100,0
2465,0,94,0
2466,1,37,0
2467,1,83,0
2468,1,69,0
2469,1,99,0
2470,0,100,0
2471,0,100,0
2472,0,100,0
2473,45,15,0
2474,33,36,0
2475,28,38,0
2476,11,89,0
2477,1,85,0
2478,54,13,0
2479,19,48,0
2480,2,69,0
2481,9,71,0
2482,1,47,0
2483,0,100,0
2484,22,52,0
2485,47,1,0
2486,36,43,0
2487,1,81,0
2488,18,37,0
2489,50,38,0
2490,53,47,0
2491,6,94,0
2492,0,94,0
2493,17,61,0
2494,26,74,0
2495,0,51,1
2496,26,45,0
2497,85,5,0
2498,26,5,0
2499,43,37,0
2500,96,3,0
2501,59,0,0
2502,66,1,0
2503,16,58,0
2504,9,91,0
2505,52,18,0
2506,35,28,0
2507,0,1,0
2508,0,53,0
2509,57,0,0
2510,11,0,0
2511,27,0,0
2512,30,0,0
2513,4,0,0
2514,48,0,0
2515,18,0,0
2516,16,0,0
2517,35,0,0
2518,51,0,0
2519,36,0,0
2520,0,100,0
2521,100,0,0
2522,60,40,0
2523,69,0,0
2524,100,0,0
2525,45,55,0
2526,40,60,0
2527,100,0,0
2528,30,0,0
2529,69,31,0
2530,78,6,0
2531,100,0,0
2532,7,6,0
2533,100,0,0
2534,92,8,0
2535,100,0,0
2536,70,0,0
2537,27,0,0
2538,51,0,0
2539,15,0,0
2540,56,0,0
2541,51,0,0
2542,26,0,0
2543,29,0,0
2544,99,1,0
2545,59,18,0
2546,100,0,0
2547,0,100,0
2548,100,0,0
2549,98,2,0
2550,99,1,0
2551,92,8,0
2552,35,0,0
2553,100,0,0
2554,81,0,0
2555,98,0,0
2556,49,0,0
2557,99,1,0
2558,87,0,0
2559,97,1,0
2560,37,63,0
2561,3,0,0
2562,74,0,0
2563,60,0,0
2564,40,1,0
2565,48,0,0
2566,56,0,0
2567,22,0,0
2568,0,100,0
2569,44,0,0
2570,5,2,0
2571,39,0,0
2572,3,0,0
2573,5,0,0
2574,97,0,0
2575,100,0,0
2576,83,0,0
2577,81,1,0
2578,90,0,0
2579,98,2,0
2580,0,100,0
2581,91,0,0
2582,84,0,0
2583,78,0,0
2584,100,0,0
2585,22,0,0
2586,37,0,0
2587,0,100,0
2588,100,0,0
2589,100,0,0
2590,100,0,0
2591,100,0,0
2592,62,0,0
2593,39,0,0
2594,28,1,0
2595,35,0,0
2596,49,0,0
2597,22,0,0
2598,54,0,0
2599,44,0,0
2600,21,3,0
2601,17,1,0
2602,38,1,0
2603,57,0,0
2604,63,0,0
2605,100,0,0
2606,90,10,0
2607,70,12,0
2608,97,3,0
2609,76,24,0
2610,100,0,0
2611,92,2,0
2612,100,0,0
2613,39,0,0
2614,0,100,0
2615,74,26,0
2616,91,9,0
2617,90,0,0
2618,100,0,0
2619,33,0,0
2620,35,0,0
2621,66,8,0
2622,100,0,0
2623,39,47,0
2624,20,0,0
2625,12,1,0
2626,68,0,0
2627,56,0,0
2628,47,0,0
2629,23,0,0
2630,8,2,0
2631,44,0,0
2632,15,3,0
2633,46,4,0
2634,11,1,0
2635,64,0,0
2636,22,1,0
2637,24,0,0
2638,42,0,0
2639,0,35,0
2640,81,0,0
2641,54,0,0
2642,52,0,0
2643,38,0,0
2644,45,0,0
2645,33,0,0
2646,78,0,0
2647,0,58,0
2648,1,0,0
2649,79,0,0
2650,60,0,0
2651,77,0,0
2652,92,0,0
2653,93,0,0
2654,70,0,0
2655,34,0,0
2656,100,0,0
2657,49,0,0
2658,60,0,0
2659,77,1,0
2660,77,0,0
2661,90,0,0
2662,80,0,0
2663,37,0,0
2664,86,0,0
2665,58,0,0
2666,98,0,0
2667,0,80,0
2668,74,0,0
2669,71,0,0
2670,95,0,0
2671,93,0,0
2672,77,0,0
2673,100,0,0
2674,60,0,0
2675,100,0,0
2676,100,0,0
2677,100,0,0
2678,82,0,0
2679,92,0,0
2680,100,0,0
2681,100,0,0
2682,78,0,0
2683,56,0,0
2684,88,0,0
2685,72,0,0
2686,100,0,0
2687,82,0,0
2688,100,0,0
2689,88,0,0
2690,100,0,0
2691,66,0,0
2692,99,0,0
2693,100,0,0
2694,72,0,0
2695,71,0,0
2696,100,0,0
2697,100,0,0
2698,54,0,0
2699,100,0,0
2700,65,0,0
2701,40,4,0
2702,48,5,0
2703,80,0,0
2704,88,0,0
2705,88,0,0
2706,81,1,0
2707,0,68,0
2708,100,0,0
2709,6,0,0
2710,87,0,0
2711,90,0,0
2712,55,0,0
2713,83,0,0
2714,57,0,0
2715,58,0,0
2716,35,0,4
2717,78,0,0
2718,100,0,0
2719,75,0,0
2720,41,0,0
2721,59,0,0
2722,68,0,0
2723,98,0,0
2724,92,0,0
2725,80,0,0
2726,74,0,0
2727,100,0,0
2728,100,0,0
2729,100,0,0
2730,96,0,0
2731,0,100,0
2732,87,0,0
2733,90,0,0
2734,64,0,0
2735,100,0,0
2736,100,0,0
2737,100,0,0
2738,100,0,0
2739,100,0,0
2740,30,29,0
2741,100,0,0
2742,50,0,0
2743,93,0,0
2744,81,0,0
2745,100,0,0
2746,96,0,0
2747,78,0,0
2748,19,0,0
2749,100,0,0
2750,85,0,0
2751,46,0,0
2752,95,0,0
2753,84,0,0
2754,92,0,0
2755,78,0,0
2756,100,0,0
2757,78,0,0
2758,73,0,0
2759,60,0,0
2760,0,12,6
2761,0,37,0
2762,0,5,2
2763,0,28,1
2764,0,6,0
2765,0,8,0
2766,0,1,0
2767,0,100,0
2768,51,0,0
2769,68,0,0
2770,42,0,0
2771,50,0,0
2772,69,0,0
2773,48,0,0
2774,52,0,0
2775,0,72,0
2776,44,0,0
2777,57,0,0
2778,1,0,0
2779,80,0,0
2780,60,0,0
2781,46,0,0
2782,0,94,0
2783,69,0,0
2784,81,0,0
2785,60,0,0
2786,15,3,0
2787,66,0,0
2788,53,0,0
2789,41,0,1
2790,51,0,0
2791,98,0,0
2792,94,0,0
2793,100,0,0
2794,85,0,0
2795,85,0,0
2796,75,0,0
2797,75,0,0
2798,53,2,0
2799,85,0,0
2800,100,0,0
2801,95,0,0
2802,99,0,0
2803,99,0,0
2804,0,89,0
2805,67,0,0
2806,61,0,0
2807,55,0,0
2808,89,0,0
2809,88,0,0
2810,59,0,0
2811,89,0,0
2812,96,0,0
2813,33,0,0
2814,44,1,0
2815,0,88,0
2816,54,2,0
2817,89,0,0
2818,91,0,0
2819,51,0,0
2820,92,0,0
2821,100,0,0
2822,100,0,0
2823,100,0,0
2824,57,0,0
2825,53,0,0
2826,35,0,0
2827,0,28,1
2828,0,20,0
2829,0,3,1
2830,0,42,13
2831,0,44,0
2832,0,15,2
2833,0,32,7
2834,0,37,1
2835,0,13,0
2836,0,45,1
2837,0,1,5
2838,0,0,2
2839,0,8,38
2840,0,59,0
2841,0,19,1
2842,0,46,2
2843,0,6,1
2844,0,16,2
2845,0,100,0
2846,0,100,0
2847,0,77,0
2848,0,99,0
2849,2,98,0
2850,0,70,0
2851,0,99,0
2852,0,100,0
2853,10,84,0
2854,0,72,0
2855,0,70,0
2856,0,61,0
2857,0,100,0
2858,0,100,0
2859,1,99,0
2860,0,76,0
2861,0,39,0
2862,0,53,0
2863,0,74,0
2864,0,89,0
2865,0,100,0
2866,0,100,0
2867,0,100,0
2868,0,68,0
2869,1,99,0
2870,1,50,0
2871,0,57,0
2872,0,100,0
2873,0,45,0
2874,0,100,0
2875,0,100,0
2876,0,64,0
2877,15,41,0
2878,0,59,0
2879,3,65,0
2880,2,80,0
2881,0,89,0
2882,0,100,0
2883,0,100,0
2884,1,99,0
2885,0,69,0
2886,0,81,0
2887,0,64,0
2888,0,100,0
2889,0,91,0
2890,0,100,0
2891,1,47,0
2892,0,100,0
2893,0,100,0
2894,0,100,0
2895,0,100,0
2896,15,74,0
2897,71,7,0
2898,29,71,0
2899,10,49,0
2900,29,32,0
2901,31,69,0
2902,26,74,0
2903,26,26,0
2904,1,98,0
2905,13,87,0
2906,32,68,0
2907,41,41,0
2908,76,0,0
2909,72,28,0
2910,50,37,0
2911,39,37,0
2912,46,18,0
2913,28,45,0
2914,5,28,0
2915,28,19,0
2916,13,56,0
2917,0,70,0
2918,86,3,0
2919,13,12,1
2920,57,3,0
2921,41,25,0
2922,69,5,0
2923,21,46,0
2924,37,37,0
2925,25,37,0
2926,59,11,0
2927,17,51,0
2928,0,29,0
2929,0,34,0
2930,0,100,0
2931,0,62,0
2932,1,47,0
2933,1,73,0
2934,0,64,0
2935,0,98,0
2936,0,76,0
2937,1,77,0
2938,0,100,0
2939,0,100,0
2940,0,100,0
2941,0,90,0
2942,0,100,0
2943,0,99,0
2944,15,84,0
2945,0,78,0
2946,0,100,0
2947,12,46,0
2948,0,57,0
2949,0,100,0
2950,0,100,0
2951,0,71,0
2952,0,92,0
2953,0,68,0
2954,0,56,0
2955,0,100,0
2956,1,99,0
2957,3,48,0
2958,0,100,0
2959,0,100,0
2960,0,100,0
2961,0,51,0
2962,0,46,0
2963,0,44,0
2964,1,99,0
2965,0,71,0
2966,0,100,0
2967,0,100,0
2968,0,100,0
2969,0,72,0
2970,0,64,0
2971,0,81,0
2972,1,66,0
2973,0,100,0
2974,0,98,0
2975,6,67,0
2976,0,100,0
2977,0,100,0
2978,0,100,0
2979,0,100,0
2980,8,37,0
2981,53,33,0
2982,93,7,0
2983,79,10,0
2984,30,29,0
2985,25,58,0
2986,0,69,0
2987,1,98,0
2988,0,66,2
2989,19,45,0
2990,0,87,0
2991,6,94,0
2992,69,2,0
2993,66,34,0
2994,32,44,0
2995,31,25,0
2996,47,45,0
2997,52,35,0
2998,68,29,0
2999,4,66,0
3000,7,87,0
3001,3,97,0
3002,0,50,0
3003,24,45,0
3004,9,14,0
3005,70,0,0
3006,71,15,0
3007,53,4,0
3008,49,5,0
3009,1,92,0
3010,17,78,0
3011,40,42,0
3012,19,71,0
3013,0,31,9
3014,0,46,0
3015,0,100,0
3016,9,50,0
3017,0,51,0
3018,1,42,0
3019,0,99,0
3020,0,85,0
3021,3,60,0
3022,2,67,0
3023,13,75,0
3024,0,76,0
3025,0,96,0
3026,6,94,0
3027,9,86,0
3028,0,100,0
3029,1,99,0
3030,11,22,0
3031,3,84,0
3032,0,91,0
3033,0,64,0
3034,1,84,0
3035,0,96,0
3036,0,68,0
3037,0,54,0
3038,0,77,0
3039,0,98,0
3040,0,73,0
3041,3,87,0
3042,0,95,0
3043,0,58,0
3044,0,78,0
3045,0,54,0
3046,0,68,0
3047,0,89,0
3048,0,95,0
3049,0,70,0
3050,2,97,0
3051,0,100,0
3052,0,64,0
3053,0,87,0
3054,0,64,0
3055,0,89,0
3056,0,96,0
3057,5,77,0
3058,0,58,0
3059,0,100,0
3060,1,99,0
3061,1,85,0
3062,0,86,0
3063,0,100,0
3064,0,100,0
3065,0,100,0
3066,67,4,0
3067,60,0,0
3068,96,1,0
3069,2,48,0
3070,18,40,0
3071,43,36,0
3072,75,7,0
3073,2,95,0
3074,74,8,0
3075,26,26,0
3076,20,30,0
3077,47,4,0
3078,14,43,0
3079,56,31,0
3080,72,2,0
3081,26,70,0
3082,21,78,0
3083,30,17,0
3084,0,67,0
3085,13,82,0
3086,0,75,0
3087,0,99,0
3088,57,5,0
3089,19,22,0
3090,58,1,0
3091,25,28,0
3092,63,1,0
3093,83,10,0
3094,78,1,0
3095,72,7,0
3096,26,55,0
3097,25,31,0
3098,82,18,0
3099,0,32,0
3100,0,66,0
3101,71,29,0
3102,0,100,0
3103,82,1,0
3104,47,3,0
3105,0,100,0
3106,93,2,0
3107,5,0,0
3108,58,0,0
3109,2,1,0
3110,85,15,0
3111,74,26,0
3112,79,0,0
3113,48,2,0
3114,36,1,0
3115,37,1,0
3116,49,0,0
3117,47,0,0
3118,45,0,0
3119,39,0,0
3120,38,0,0
3121,13,2,0
3122,0,100,0
3123,74,0,0
3124,37,0,0
3125,52,10,0
3126,37,0,0
3127,25,0,0
3128,30,5,0
3129,36,0,0
3130,0,74,0
3131,82,0,0
3132,22,0,0
3133,22,0,0
3134,6,0,0
3135,28,0,0
3136,52,0,0
3137,13,0,0
3138,50,0,0
3139,0,100,0
3140,100,0,0
3141,47,0,0
3142,61,0,0
3143,98,2,0
3144,69,0,0
3145,20,2,0
3146,64,0,0
3147,0,55,0
3148,38,0,0
3149,64,1,0
3150,15,2,0
3151,4,0,0
3152,51,5,0
3153,50,0,0
3154,57,0,0
3155,53,0,0
3156,36,0,0
3157,91,0,0
3158,0,97,0
3159,85,0,0
3160,51,3,0
3161,0,85,0
3162,100,0,0
3163,81,0,0
3164,42,0,0
3165,93,0,0
3166,100,0,0
3167,93,0,0
3168,100,0,0
3169,0,72,0
3170,0,73,0
3171,93,0,0
3172,98,0,0
3173,100,0,0
3174,74,0,0
3175,68,0,0
3176,100,0,0
3177,100,0,0
3178,66,0,0
3179,0,99,0
3180,0,80,0
3181,69,0,0
3182,66,0,0
3183,46,0,0
3184,100,0,0
3185,100,0,0
3186,96,0,0
3187,100,0,0
3188,59,1,0
3189,75,1,0
3190,0,80,0
3191,0,91,0
3192,60,0,0
3193,100,0,0
3194,81,0,0
3195,96,0,0
3196,100,0,0
3197,98,1,0
3198,88,0,0
3199,59,0,0
3200,77,7,0
3201,57,0,0
3202,77,0,0
3203,100,0,0
3204,100,0,0
3205,71,1,0
3206,64,0,0
3207,58,0,0
3208,43,26,0
3209,61,0,0
3210,0,7,0
3211,0,3,1
3212,89,1,0
