,C,R50
2138,1,2
2139,2,2
2140,66,0
2141,5,0
2142,1,1
2143,37,0
2144,30,3
2145,54,0
2146,76,0
2147,0,2
2148,0,1
2149,82,0
2150,38,22
2151,46,4
2152,36,0
2153,65,0
2154,52,1
2155,73,0
2156,0,90
2157,60,11
2158,65,4
2159,53,2
2160,66,0
2161,78,0
2162,98,0
2163,72,0
2164,33,0
2165,9,54
2166,81,5
2167,80,2
2168,92,0
2169,39,0
2170,73,1
2171,97,0
2172,34,19
2173,20,23
2174,56,1
2175,49,16
2176,77,2
2177,70,6
2178,96,4
2179,61,0
2180,71,0
2181,37,28
2182,26,18
2183,59,0
2184,48,4
2185,50,41
2186,89,0
2187,6,0
2188,98,0
2189,68,0
2190,4,0
2191,0,2
2192,4,1
2193,52,0
2194,6,0
2195,1,0
2196,1,0
2197,32,0
2198,33,2
2199,55,0
2200,84,0
2201,0,1
2202,85,0
2203,34,0
2204,62,0
2205,19,14
2206,84,0
2207,71,0
2208,44,0
2209,62,1
2210,70,0
2211,56,7
2212,73,27
2213,91,0
2214,47,11
2215,16,52
2216,0,85
2217,38,5
2218,61,5
2219,16,65
2220,56,0
2221,100,0
2222,91,0
2223,35,46
2224,72,0
2225,31,10
2226,74,0
2227,64,1
2228,57,9
2229,39,35
2230,61,13
2231,61,16
2232,55,0
2233,61,0
2234,68,0
2235,26,0
2236,39,38
2237,96,0
2238,79,0
2239,53,1
2240,78,0
2241,3,0
2242,93,0
2243,34,20
2244,29,31
2245,11,37
2246,87,8
2247,55,17
2248,28,33
2249,68,0
2250,52,28
2251,52,15
2252,38,28
2253,1,2
2254,1,1
2255,6,0
2256,0,6
2257,61,1
2258,3,0
2259,0,1
2260,0,20
2261,11,14
2262,50,6
2263,89,0
2264,94,0
2265,33,0
2266,17,0
2267,1,45
2268,52,0
2269,95,0
2270,53,1
2271,69,1
2272,48,0
2273,41,1
2274,99,0
2275,36,19
2276,0,50
2277,41,6
2278,42,7
2279,32,0
2280,44,1
2281,49,18
2282,90,0
2283,63,3
2284,67,23
2285,0,88
2286,21,32
2287,16,29
2288,33,1
2289,12,1
2290,55,0
2291,46,0
2292,49,20
2293,0,1
2294,90,0
2295,86,0
2296,22,71
2297,46,6
2298,40,10
2299,68,0
2300,50,12
2301,36,38
2302,91,0
2303,69,28
2304,70,0
2305,100,0
2306,2,0
2307,39,10
2308,30,49
2309,13,69
2310,20,25
2311,5,74
2312,68,11
2313,17,65
2314,77,1
2315,2,72
2316,57,10
2317,11,54
2318,2,79
2319,0,75
2320,31,23
2321,25,43
2322,12,69
2323,4,81
2324,34,18
2325,16,71
2326,48,27
2327,0,55
2328,0,3
2329,0,1
2330,6,6
2331,7,0
2332,11,0
2333,13,0
2334,27,0
2335,26,0
2336,25,0
2337,28,0
2338,19,0
2339,11,1
2340,5,0
2341,34,0
2342,7,0
2343,11,0
2344,13,0
2345,0,100
2346,38,2
2347,40,0
2348,49,6
2349,59,8
2350,44,0
2351,81,0
2352,58,0
2353,13,0
2354,52,3
2355,60,0
2356,51,2
2357,54,0
2358,38,0
2359,58,2
2360,22,47
2361,51,0
2362,52,1
2363,84,0
2364,91,0
2365,52,0
2366,52,1
2367,67,0
2368,78,0
2369,48,1
2370,31,14
2371,58,4
2372,71,0
2373,64,3
2374,63,1
2375,49,5
2376,33,0
2377,15,29
2378,29,0
2379,0,53
2380,16,0
2381,0,10
2382,11,0
2383,8,0
2384,6,0
2385,30,0
2386,20,0
2387,2,22
2388,14,1
2389,9,0
2390,1,0
2391,30,0
2392,14,0
2393,13,2
2394,12,0
2395,11,0
2396,0,1
2397,16,0
2398,9,0
2399,13,0
2400,8,0
2401,60,0
2402,46,0
2403,47,0
2404,27,4
2405,54,6
2406,35,0
2407,53,0
2408,35,2
2409,46,0
2410,33,16
2411,61,0
2412,0,76
2413,62,0
2414,88,0
2415,55,0
2416,49,0
2417,59,4
2418,40,0
2419,71,0
2420,13,0
2421,56,0
2422,51,0
2423,48,14
2424,20,1
2425,63,5
2426,48,0
2427,58,10
2428,30,8
2429,45,0
2430,60,0
2431,65,0
2432,78,6
2433,32,4
2434,42,5
2435,6,0
2436,2,0
2437,8,0
2438,26,0
2439,3,14
2440,1,0
2441,1,0
2442,3,0
2443,25,0
2444,15,0
2445,16,0
2446,9,0
2447,30,0
2448,14,0
2449,27,0
2450,43,0
2451,1,1
2452,22,0
2453,40,0
2454,3,1
2455,21,0
2456,24,0
2457,31,7
2458,24,0
2459,16,0
2460,11,0
2461,11,0
2462,3,0
2463,0,1
2464,0,28
2465,26,0
2466,5,0
2467,7,0
2468,15,0
2469,26,0
2470,15,0
2471,1,0
2472,8,0
2473,79,0
2474,20,7
2475,35,0
2476,24,0
2477,57,4
2478,48,9
2479,46,14
2480,65,0
2481,60,5
2482,67,12
2483,82,0
2484,70,1
2485,13,47
2486,17,17
2487,44,0
2488,45,0
2489,58,1
2490,63,0
2491,45,0
2492,75,0
2493,62,1
2494,98,0
2495,0,94
2496,57,2
2497,18,26
2498,31,7
2499,40,15
2500,61,0
2501,40,10
2502,39,0
2503,9,7
2504,85,1
2505,32,25
2506,36,16
2507,11,0
2508,1,0
2509,1,0
2510,0,1
2511,7,0
2512,0,77
2513,26,48
2514,56,19
2515,2,2
2516,14,0
2517,42,23
2518,5,93
2519,6,0
2520,21,1
2521,11,0
2522,30,65
2523,9,54
2524,2,3
2525,5,0
2526,4,4
2527,3,1
2528,4,48
2529,4,61
2530,0,81
2531,7,4
2532,5,8
2533,0,14
2534,0,1
2535,31,0
2536,3,77
2537,19,62
2538,16,7
2539,55,27
2540,27,0
2541,1,8
2542,20,0
2543,1,0
2544,1,9
2545,6,51
2546,49,0
2547,5,28
2548,32,24
2549,25,0
2550,85,0
2551,7,31
2552,56,0
2553,36,0
2554,55,0
2555,61,0
2556,60,10
2557,70,2
2558,97,1
2559,83,0
2560,73,0
2561,42,18
2562,4,0
2563,97,0
2564,90,0
2565,78,0
2566,4,80
2567,47,18
2568,96,4
2569,41,35
2570,3,2
2571,66,0
2572,86,0
2573,78,0
2574,0,75
2575,49,0
2576,71,2
2577,64,0
2578,17,60
2579,1,0
2580,66,0
2581,63,0
2582,44,0
2583,62,0
2584,36,0
2585,54,3
2586,57,0
2587,56,1
2588,61,1
2589,65,0
2590,64,0
2591,99,0
2592,92,0
2593,2,0
2594,19,56
2595,85,2
2596,83,2
2597,3,0
2598,31,53
2599,43,57
2600,82,0
2601,86,0
2602,14,58
2603,43,13
2604,44,1
2605,68,0
2606,90,0
2607,72,14
2608,73,26
2609,73,11
2610,93,0
2611,74,0
2612,46,15
2613,62,2
2614,55,6
2615,9,51
2616,28,22
2617,33,25
2618,38,25
2619,61,0
2620,81,5
2621,48,6
2622,81,0
2623,24,13
2624,39,1
2625,67,0
2626,92,0
2627,60,3
2628,0,93
2629,36,18
2630,76,6
2631,35,26
2632,2,1
2633,49,6
2634,40,22
2635,59,2
2636,31,17
2637,78,0
2638,38,22
2639,1,1
2640,16,25
2641,11,30
2642,49,0
2643,88,0
2644,75,0
2645,78,1
2646,23,43
2647,59,7
2648,45,0
2649,47,0
2650,0,18
2651,14,63
2652,38,51
2653,52,22
2654,9,45
2655,53,21
2656,70,2
2657,56,21
2658,1,0
2659,30,31
2660,12,50
2661,21,36
2662,34,40
2663,16,38
2664,32,34
2665,1,43
2666,9,2
2667,31,0
2668,43,0
2669,81,0
2670,70,0
2671,99,0
2672,52,0
2673,65,0
2674,21,0
2675,58,0
2676,66,0
2677,29,18
2678,18,0
2679,47,0
2680,52,0
2681,0,1
2682,75,0
2683,20,2
2684,43,0
2685,65,0
2686,54,0
2687,48,0
2688,21,0
2689,22,0
2690,9,0
2691,8,0
2692,45,0
2693,25,0
2694,35,0
2695,67,0
2696,88,0
2697,94,0
2698,100,0
2699,39,0
2700,45,0
2701,0,1
2702,78,0
2703,58,0
2704,53,0
2705,78,0
2706,78,0
2707,54,2
2708,8,8
2709,74,0
2710,49,0
2711,42,0
2712,96,0
2713,63,0
2714,100,0
2715,11,20
2716,45,5
2717,19,0
2718,3,0
2719,4,0
2720,73,0
2721,29,0
2722,53,0
2723,97,0
2724,17,0
2725,47,0
2726,94,0
2727,76,0
2728,75,0
2729,34,0
2730,43,0
2731,55,0
2732,53,0
2733,15,0
2734,43,0
2735,66,0
2736,96,0
2737,18,0
2738,70,0
2739,70,0
2740,84,0
2741,81,0
2742,100,0
2743,79,0
2744,56,0
2745,33,0
2746,58,0
2747,37,0
2748,80,0
2749,70,0
2750,99,0
2751,100,0
2752,45,0
2753,58,0
2754,37,0
2755,95,0
2756,75,0
2757,94,0
2758,82,0
2759,23,10
2760,58,0
2761,18,4
2762,0,2
2763,3,0
2764,31,0
2765,2,0
2766,31,0
2767,77,0
2768,75,0
2769,33,0
2770,48,0
2771,100,0
2772,70,0
2773,58,0
2774,26,0
2775,31,0
2776,42,0
2777,76,0
2778,65,0
2779,55,0
2780,23,0
2781,5,0
2782,96,0
2783,33,0
2784,69,0
2785,24,0
2786,28,1
2787,72,0
2788,71,0
2789,3,0
2790,68,0
2791,100,0
2792,100,0
2793,100,0
2794,55,0
2795,58,0
2796,31,0
2797,91,0
2798,68,0
2799,100,0
2800,97,0
2801,46,14
2802,33,0
2803,5,0
2804,59,0
2805,87,0
2806,73,0
2807,63,0
2808,38,0
2809,6,30
2810,10,33
2811,46,25
2812,34,0
2813,16,24
2814,68,0
2815,14,23
2816,35,0
2817,6,0
2818,17,0
2819,2,0
2820,51,0
2821,96,0
2822,80,0
2823,70,0
2824,49,0
2825,68,0
2826,86,0
2827,76,0
2828,13,0
2829,91,0
2830,73,0
2831,50,0
2832,53,0
2833,39,0
2834,62,0
2835,94,0
2836,50,0
2837,36,0
2838,9,0
2839,30,0
2840,15,15
2841,38,0
2842,21,0
2843,64,0
2844,48,0
2845,4,0
2846,98,0
2847,90,0
2848,81,0
2849,81,0
2850,56,0
2851,47,0
2852,90,0
2853,97,0
2854,83,0
2855,75,0
2856,44,0
2857,51,0
2858,12,0
2859,37,0
2860,100,0
2861,81,0
2862,89,0
2863,100,0
2864,31,19
2865,27,1
2866,15,29
2867,45,0
2868,4,11
2869,40,0
2870,49,1
2871,38,7
2872,24,12
2873,10,1
2874,54,2
2875,29,14
2876,9,17
2877,0,1
2878,5,0
2879,1,1
2880,2,5
2881,6,1
2882,12,0
2883,31,34
2884,16,63
2885,0,1
2886,7,2
2887,60,0
2888,29,65
2889,4,3
2890,1,71
2891,26,48
2892,0,1
2893,13,60
2894,18,45
2895,1,0
2896,22,1
2897,1,1
2898,27,31
2899,1,94
2900,66,5
2901,1,1
2902,12,0
2903,14,0
2904,19,36
2905,26,48
2906,43,43
2907,8,4
2908,10,0
2909,3,1
2910,5,0
2911,6,0
2912,7,1
2913,38,7
2914,86,0
2915,58,0
2916,59,0
2917,92,0
2918,78,4
2919,43,0
2920,80,0
2921,60,0
2922,88,0
2923,2,1
2924,36,21
2925,84,10
2926,71,0
2927,1,2
2928,55,0
2929,83,8
2930,61,4
2931,76,0
2932,60,20
2933,21,49
2934,26,46
2935,82,0
2936,51,0
2937,83,1
2938,88,0
2939,92,8
2940,72,0
2941,67,0
2942,53,1
2943,49,0
2944,0,31
2945,25,33
2946,96,0
2947,20,0
2948,13,17
2949,45,12
2950,88,0
2951,21,0
2952,76,0
2953,69,0
2954,2,2
2955,71,1
2956,92,4
2957,93,1
2958,72,11
2959,38,12
2960,42,1
2961,73,4
2962,54,0
2963,0,89
2964,17,67
2965,59,0
2966,60,2
2967,0,3
2968,83,1
2969,84,0
2970,71,0
2971,11,52
2972,88,0
2973,64,1
2974,88,0
2975,96,4
2976,1,2
2977,80,0
2978,78,0
2979,73,0
2980,32,37
2981,2,49
2982,34,41
2983,7,85
2984,61,0
2985,80,0
2986,28,45
2987,81,1
2988,71,0
2989,37,24
2990,63,0
2991,42,8
2992,87,0
2993,78,0
2994,64,0
2995,71,0
2996,40,60
2997,76,1
2998,22,39
2999,0,78
3000,33,22
3001,48,51
3002,78,1
3003,0,1
3004,59,0
3005,70,0
3006,26,21
3007,20,19
3008,0,1
3009,31,62
3010,61,6
3011,87,0
3012,68,0
3013,70,0
3014,30,62
3015,55,10
3016,88,0
3017,57,0
3018,1,70
3019,63,10
3020,17,41
3021,37,49
3022,7,55
3023,3,65
3024,16,0
3025,0,30
3026,19,48
3027,28,46
3028,9,53
3029,38,13
3030,36,33
3031,54,25
3032,45,35
3033,11,52
3034,2,0
3035,1,0
3036,18,0
3037,100,0
3038,24,0
3039,69,0
3040,99,0
3041,57,0
3042,48,0
3043,59,0
3044,77,0
3045,100,0
3046,100,0
3047,99,0
3048,43,0
3049,6,0
3050,71,0
3051,57,0
3052,72,0
3053,24,0
3054,49,0
3055,59,0
3056,62,0
3057,65,0
3058,100,0
3059,97,0
3060,80,0
3061,42,0
3062,3,0
3063,73,0
3064,56,0
3065,39,0
3066,100,0
3067,97,0
3068,84,0
3069,66,0
3070,63,0
3071,35,0
3072,69,0
3073,81,0
3074,68,0
3075,87,0
3076,45,0
3077,22,10
3078,10,0
3079,25,0
3080,55,0
3081,58,0
3082,20,0
3083,95,0
3084,74,0
3085,70,0
3086,100,0
3087,27,0
3088,61,0
3089,55,0
3090,25,0
3091,21,32
3092,22,0
3093,71,0
3094,89,0
3095,8,0
3096,39,0
3097,33,0
3098,6,0
3099,29,10
3100,2,0
3101,70,0
3102,65,0
3103,70,0
3104,23,0
3105,46,0
3106,12,0
3107,31,0
3108,1,0
3109,79,0
3110,27,0
3111,41,0
3112,92,0
3113,100,0
3114,100,0
3115,45,0
3116,10,0
3117,69,0
3118,88,0
3119,85,0
3120,98,0
3121,100,0
3122,92,0
3123,54,5
3124,3,11
3125,49,0
3126,39,0
3127,55,0
3128,53,0
3129,78,0
3130,100,0
3131,64,4
3132,14,33
3133,1,0
3134,13,0
3135,0,4
3136,7,0
3137,8,0
3138,5,0
3139,100,0
3140,75,0
3141,84,0
3142,0,2
3143,22,0
3144,66,0
3145,77,0
3146,31,0
3147,65,0
3148,28,0
3149,83,0
3150,47,0
3151,81,0
3152,78,0
3153,8,0
3154,13,0
3155,37,0
3156,53,0
3157,70,0
3158,35,0
3159,34,0
3160,60,0
3161,54,0
3162,39,0
3163,100,0
3164,97,0
3165,85,0
3166,80,0
3167,16,14
3168,52,0
3169,23,0
3170,3,2
3171,69,0
3172,84,0
3173,100,0
3174,100,0
3175,43,0
3176,45,0
3177,34,0
3178,58,0
3179,91,0
3180,57,0
3181,74,0
3182,20,30
3183,21,0
3184,29,1
3185,26,8
3186,36,18
3187,3,28
3188,30,4
3189,37,4
3190,3,0
3191,6,0
3192,3,0
3193,32,0
3194,98,0
3195,76,0
3196,70,0
3197,0,1
3198,64,0
3199,84,0
3200,81,0
3201,100,0
3202,45,0
3203,94,0
3204,41,0
3205,83,0
3206,32,0
3207,22,0
3208,65,0
3209,38,0
3210,100,0
3211,69,0
3212,26,0
3213,30,0
3214,44,0
3215,66,0
3216,59,0
3217,73,0
3218,95,0
3219,67,0
3220,100,0
3221,2,25
3222,26,0
3223,54,0
3224,42,0
3225,48,0
3226,2,0
3227,67,0
3228,93,0
3229,92,0
3230,35,0
3231,63,0
3232,34,0
3233,43,0
3234,99,0
3235,71,0
3236,61,0
3237,75,0
3238,35,5
3239,44,0
3240,25,0
3241,44,0
3242,8,20
3243,14,24
3244,6,22
3245,24,4
3246,38,5
3247,17,13
3248,39,5
3249,13,4
3250,0,49
3251,2,0
3252,2,1
3253,3,0
3254,8,0
3255,2,25
3256,28,0
3257,18,0
3258,8,4
3259,0,9
3260,23,0
3261,11,0
3262,2,0
3263,5,0
3264,9,0
3265,46,0
3266,0,70
3267,2,96
3268,14,0
3269,28,0
3270,41,1
3271,52,0
3272,22,0
3273,31,0
3274,34,0
3275,59,0
3276,33,1
3277,37,0
3278,76,0
3279,1,75
3280,40,21
3281,26,0
3282,12,0
3283,58,0
3284,40,0
3285,55,0
3286,21,0
3287,50,0
3288,42,1
3289,75,0
3290,57,0
3291,32,0
3292,47,0
3293,44,0
3294,36,7
3295,42,1
3296,14,3
3297,3,5
3298,51,0
3299,55,0
3300,52,1
3301,45,0
3302,15,8
3303,2,6
3304,25,0
3305,18,4
3306,19,7
3307,23,18
3308,6,25
3309,3,1
3310,16,0
3311,38,0
3312,25,0
3313,0,1
3314,41,0
3315,77,0
3316,28,16
3317,1,0
3318,40,0
3319,51,0
3320,67,4
3321,1,0
3322,2,0
3323,4,0
3324,1,0
3325,0,1
3326,3,1
3327,32,26
3328,49,28
3329,18,76
3330,5,1
3331,4,2
3332,20,4
3333,68,12
3334,34,45
3335,37,57
3336,18,0
3337,0,1
3338,19,0
3339,3,0
3340,0,93
3341,0,70
3342,23,61
3343,18,52
3344,13,8
3345,1,0
3346,9,0
3347,20,6
3348,0,44
3349,2,56
3350,39,45
3351,27,45
3352,1,92
3353,18,0
3354,24,2
3355,11,0
3356,27,0
3357,4,1
3358,0,29
3359,15,0
3360,9,9
3361,31,0
3362,44,0
3363,82,0
3364,20,31
3365,82,0
3366,38,23
3367,54,6
3368,89,1
3369,68,0
3370,51,0
3371,26,56
3372,37,37
3373,74,4
3374,86,5
3375,0,1
3376,63,11
3377,53,25
3378,35,34
3379,44,18
3380,57,0
3381,28,38
3382,1,2
3383,10,45
3384,25,25
3385,28,17
3386,38,6
3387,53,15
3388,99,0
3389,100,0
3390,10,81
3391,92,0
3392,92,0
3393,58,4
3394,50,13
3395,72,0
3396,42,14
3397,75,0
3398,45,0
3399,95,0
3400,79,0
3401,64,36
3402,38,52
3403,66,0
3404,0,88
3405,46,8
3406,4,64
3407,81,0
3408,0,3
3409,24,46
3410,54,2
3411,49,16
3412,11,65
3413,0,1
3414,8,78
3415,13,50
3416,63,0
3417,45,0
3418,49,30
3419,83,12
3420,32,43
3421,100,0
3422,98,1
3423,51,8
3424,39,12
3425,48,16
3426,83,0
3427,54,8
3428,73,0
3429,12,2
3430,24,24
3431,14,34
3432,72,0
3433,44,0
3434,46,0
3435,0,41
3436,23,43
3437,89,0
3438,96,0
3439,26,6
3440,48,22
3441,1,3
3442,22,45
3443,10,48
3444,48,25
3445,45,11
3446,17,53
3447,3,0
3448,73,15
3449,16,33
3450,99,0
3451,3,31
3452,34,23
3453,11,46
3454,65,32
3455,71,1
3456,86,4
3457,0,87
3458,13,38
3459,4,49
3460,30,25
3461,0,73
3462,4,1
3463,88,0
3464,83,0
3465,94,1
3466,46,13
3467,41,9
3468,37,13
3469,22,34
3470,33,19
3471,1,0
3472,79,3
3473,52,27
3474,40,30
3475,57,2
3476,6,56
3477,6,66
3478,40,33
3479,59,13
3480,60,7
3481,3,67
3482,74,8
3483,4,0
3484,4,0
3485,18,0
3486,15,1
3487,92,0
3488,94,0
3489,47,0
3490,46,0
3491,95,0
3492,74,0
3493,80,0
3494,26,0
3495,41,0
3496,28,0
3497,65,0
3498,44,0
3499,55,0
3500,35,0
3501,5,0
3502,37,0
3503,57,0
3504,74,0
3505,29,0
3506,43,0
3507,5,89
3508,59,0
3509,99,0
3510,40,0
3511,100,0
3512,100,0
3513,77,0
3514,29,0
3515,77,0
3516,36,0
3517,79,0
3518,100,0
3519,77,0
3520,98,0
3521,42,1
3522,2,0
3523,41,0
3524,53,0
3525,50,0
3526,80,0
3527,59,0
3528,60,0
3529,35,2
3530,5,0
3531,5,0
3532,3,0
3533,80,0
3534,47,0
3535,59,0
3536,3,25
3537,28,0
3538,51,0
3539,91,0
3540,41,0
3541,61,0
3542,37,0
3543,86,0
3544,26,0
3545,23,0
3546,64,0
3547,9,0
3548,8,0
3549,60,0
3550,55,0
3551,58,0
3552,57,0
3553,70,0
3554,83,0
3555,21,0
3556,99,0
3557,100,0
3558,100,0
3559,99,0
3560,75,19
3561,74,0
3562,65,0
3563,50,0
3564,100,0
3565,80,0
3566,100,0
3567,60,8
3568,43,0
3569,2,0
3570,15,0
3571,43,0
3572,100,0
3573,52,0
3574,84,0
3575,65,16
3576,8,0
3577,36,12
3578,11,8
3579,38,13
3580,24,0
3581,3,0
3582,46,0
3583,26,0
3584,67,0
3585,97,0
3586,72,0
3587,6,0
3588,92,0
3589,28,0
3590,81,0
3591,48,0
3592,32,0
3593,61,0
3594,35,0
3595,35,0
3596,38,0
3597,28,0
3598,21,26
3599,16,0
3600,65,0
3601,38,0
3602,49,0
3603,21,0
3604,39,0
3605,52,0
3606,5,0
3607,80,0
3608,21,0
3609,67,0
3610,86,0
3611,68,0
3612,91,0
3613,39,0
3614,1,0
3615,44,0
3616,38,0
3617,75,0
3618,87,0
3619,78,0
3620,37,7
3621,54,0
3622,23,0
3623,35,0
3624,96,0
3625,92,0
3626,65,0
3627,95,0
3628,33,27
3629,37,0
3630,3,59
3631,2,30
3632,21,11
3633,12,12
3634,0,43
3635,8,0
3636,2,0
3637,84,0
3638,69,0
3639,92,0
3640,72,0
3641,46,0
3642,67,0
3643,1,0
3644,64,0
3645,55,0
3646,77,0
3647,47,0
3648,1,1
3649,20,0
3650,7,16
3651,13,0
3652,84,0
3653,83,0
3654,47,0
3655,58,0
3656,39,0
3657,30,0
3658,53,0
3659,38,0
3660,45,0
3661,95,0
3662,99,0
3663,77,0
3664,78,0
3665,47,0
3666,39,0
3667,100,0
3668,99,0
3669,85,0
3670,85,0
3671,86,0
3672,50,1
3673,28,1
3674,45,0
3675,39,0
3676,66,0
3677,2,0
3678,80,0
3679,74,0
3680,67,0
3681,24,20
3682,50,2
3683,7,1
3684,44,0
3685,32,23
3686,7,2
3687,9,0
3688,36,27
3689,5,16
3690,41,16
3691,0,46
3692,21,7
3693,9,15
3694,11,7
3695,0,52
3696,1,0
3697,2,0
3698,1,0
3699,4,0
3700,20,0
3701,3,0
3702,0,22
3703,7,0
3704,32,0
3705,1,0
3706,38,0
3707,1,4
3708,15,0
3709,15,0
3710,0,11
3711,4,0
3712,17,0
3713,7,0
3714,16,0
3715,34,0
3716,6,0
3717,10,0
3718,26,0
3719,22,0
3720,21,0
3721,51,0
3722,0,92
3723,20,70
3724,4,5
3725,44,0
3726,58,0
3727,32,0
3728,38,6
3729,48,0
3730,38,0
3731,29,0
3732,45,0
3733,72,0
3734,46,0
3735,0,3
3736,74,0
3737,8,0
3738,43,0
3739,56,0
3740,39,0
3741,52,0
3742,20,0
3743,45,0
3744,75,0
3745,73,3
3746,57,0
3747,3,90
3748,35,0
3749,56,0
3750,11,4
3751,58,0
3752,56,0
3753,77,0
3754,37,2
3755,17,18
3756,58,0
3757,51,0
3758,48,0
3759,1,58
3760,4,37
3761,3,0
3762,66,1
3763,15,23
3764,32,12
3765,15,16
3766,21,0
3767,4,28
3768,3,0
3769,64,0
3770,56,2
3771,72,0
3772,75,1
3773,25,10
3774,0,69
3775,0,5
3776,0,1
3777,9,0
3778,3,0
3779,1,14
3780,17,16
3781,12,0
3782,30,0
3783,47,0
3784,10,0
3785,25,0
3786,13,0
3787,1,1
3788,26,0
3789,2,0
3790,14,0
3791,4,0
3792,30,0
3793,17,0
3794,14,0
3795,41,0
3796,1,1
3797,26,0
3798,48,0
3799,43,1
3800,29,6
3801,47,0
3802,27,0
3803,12,1
3804,51,0
3805,39,1
3806,59,0
3807,83,0
3808,18,61
3809,1,80
3810,16,2
3811,14,0
3812,24,10
3813,38,0
3814,38,1
3815,27,0
3816,63,0
3817,51,0
3818,39,0
3819,37,0
3820,66,0
3821,35,46
3822,58,0
3823,15,4
3824,46,0
3825,60,0
3826,72,0
3827,44,0
3828,32,1
3829,56,0
3830,39,2
3831,46,2
3832,53,1
3833,73,0
3834,40,0
3835,22,23
3836,1,29
3837,52,0
3838,41,0
3839,0,27
3840,62,2
3841,35,25
3842,56,1
3843,63,0
3844,46,8
3845,0,1
3846,1,0
3847,0,2
3848,1,0
3849,0,1
3850,1,5
3851,1,1
3852,5,0
3853,32,27
3854,36,48
3855,9,79
3856,29,0
3857,8,0
3858,29,26
3859,4,73
3860,19,0
3861,61,0
3862,4,71
3863,10,0
3864,10,0
3865,0,50
3866,10,76
3867,24,51
3868,0,56
3869,29,34
3870,22,0
3871,8,0
3872,7,2
3873,27,0
3874,6,2
3875,40,0
3876,6,1
3877,26,61
3878,17,66
3879,0,57
3880,42,29
3881,1,1
3882,7,0
3883,39,0
3884,2,4
3885,5,2
3886,31,0
3887,18,0
3888,4,8
3889,75,0
3890,58,0
3891,45,3
3892,38,0
3893,71,2
3894,84,0
3895,60,1
3896,60,0
3897,12,68
3898,83,3
3899,63,0
3900,68,2
3901,77,4
3902,1,0
3903,6,73
3904,23,24
3905,82,0
3906,66,0
3907,53,13
3908,57,5
3909,75,11
3910,77,0
3911,53,6
3912,79,0
3913,61,9
3914,55,5
3915,80,0
3916,33,1
3917,54,0
3918,47,0
3919,80,0
3920,89,0
3921,80,0
3922,53,3
3923,99,0
3924,64,0
3925,35,0
3926,99,1
3927,89,11
3928,81,0
3929,0,99
3930,73,3
3931,97,0
3932,97,3
3933,100,0
3934,1,1
3935,96,0
3936,52,11
3937,14,50
3938,55,27
3939,76,1
3940,42,0
3941,74,0
3942,3,0
3943,44,30
3944,58,3
3945,79,0
3946,87,0
3947,85,0
3948,56,4
3949,54,2
3950,41,47
3951,52,9
3952,80,2
3953,1,12
3954,63,4
3955,69,0
3956,4,9
3957,100,0
3958,91,0
3959,26,25
3960,64,0
3961,75,0
3962,57,3
3963,100,0
3964,42,11
3965,54,2
3966,71,1
3967,21,32
3968,80,0
3969,5,80
3970,47,10
3971,45,3
3972,8,34
3973,1,60
3974,2,1
3975,49,1
3976,85,0
3977,23,77
3978,7,48
3979,39,18
3980,74,0
3981,0,1
3982,65,1
3983,87,1
3984,97,0
3985,83,0
3986,66,19
3987,44,16
3988,1,59
3989,72,2
3990,6,2
3991,58,13
3992,49,22
3993,38,7
3994,37,20
3995,63,2
3996,1,9
3997,79,18
3998,23,39
3999,64,18
4000,7,0
4001,38,0
4002,7,0
4003,2,12
4004,40,0
4005,100,0
4006,85,0
4007,74,0
4008,43,0
4009,98,0
4010,89,0
4011,84,0
4012,77,0
4013,55,0
4014,67,0
4015,30,0
4016,52,0
4017,33,0
4018,64,0
4019,67,0
4020,72,0
4021,24,0
4022,13,76
4023,28,0
4024,43,0
4025,68,0
4026,55,0
4027,97,0
4028,81,0
4029,95,0
4030,36,0
4031,58,0
4032,63,0
4033,93,0
4034,100,0
4035,65,0
4036,86,0
4037,52,1
4038,62,0
4039,33,0
4040,69,0
4041,58,0
4042,98,0
4043,47,0
4044,76,0
4045,26,1
4046,22,2
4047,1,0
4048,5,0
4049,31,0
4050,8,0
4051,89,0
4052,92,0
4053,52,0
4054,11,5
4055,29,0
4056,70,0
4057,88,0
4058,62,0
4059,42,0
4060,31,0
4061,71,0
4062,32,0
4063,83,0
4064,8,0
4065,30,0
4066,83,0
4067,32,0
4068,71,0
4069,56,0
4070,17,0
4071,5,0
4072,2,0
4073,48,0
4074,49,0
4075,36,0
4076,97,0
4077,93,0
4078,85,0
4079,99,0
4080,71,15
4081,65,0
4082,63,0
4083,48,0
4084,61,0
4085,89,0
4086,85,0
4087,94,0
4088,61,0
4089,34,0
4090,33,0
4091,76,0
4092,96,0
4093,84,0
4094,69,0
4095,75,0
4096,50,5
4097,49,1
4098,11,0
4099,31,7
4100,39,1
4101,16,17
4102,0,48
4103,1,0
4104,5,0
4105,32,0
4106,81,0
4107,59,0
4108,85,0
4109,85,0
4110,51,0
4111,57,0
4112,3,17
4113,58,0
4114,65,0
4115,57,0
4116,46,0
4117,25,0
4118,15,0
4119,0,2
4120,44,0
4121,49,0
4122,84,0
4123,22,0
4124,62,0
4125,54,0
4126,38,0
4127,23,0
4128,67,0
4129,60,0
4130,45,0
4131,70,0
4132,84,0
4133,83,0
4134,54,0
4135,58,0
4136,76,0
