,F,C,R50
1663,15,22,0
1664,58,2,0
1665,16,11,0
1666,19,13,17
1667,6,14,2
1668,36,6,0
1669,10,4,6
1670,51,0,1
1671,74,0,0
1672,14,10,3
1673,29,26,5
1674,20,3,3
1675,3,1,2
1676,15,0,26
1677,4,2,4
1678,12,0,0
1679,37,25,1
1680,43,0,14
1681,6,9,2
1682,60,0,0
1683,2,0,0
1684,6,0,0
1685,5,0,0
1686,1,0,0
1687,0,0,56
1688,0,0,29
1689,0,0,11
1690,0,0,5
1691,0,0,59
1692,17,0,0
1693,0,0,43
1694,0,0,10
1695,0,0,12
1696,18,0,0
1697,2,0,44
1698,0,0,78
1699,0,0,49
1700,6,0,0
1701,4,0,0
1702,0,0,4
1703,0,0,66
1704,0,0,22
1705,0,0,39
1706,0,0,1
1707,0,0,17
1708,0,0,6
1709,0,0,42
1710,4,0,0
1711,0,0,39
1712,0,0,34
1713,0,0,3
1714,8,0,0
1715,12,0,0
1716,0,0,1
1717,0,0,11
1718,0,0,43
1719,0,1,26
1720,0,0,3
1721,0,0,28
1722,0,0,26
1723,0,0,1
1724,0,0,15
1725,21,0,0
1726,0,0,42
1727,1,0,92
1728,0,0,4
1729,15,0,0
1730,27,0,0
1731,4,0,0
1732,19,0,0
1733,15,0,0
1734,19,0,0
1735,8,0,0
1736,12,0,0
1737,0,0,3
1738,3,0,34
1739,0,0,48
1740,0,0,14
1741,0,0,65
1742,1,0,47
1743,2,0,0
1744,0,14,0
1745,0,0,40
1746,0,0,26
1747,0,0,18
1748,43,0,0
1749,1,0,0
1750,15,0,0
1751,1,0,0
1752,10,0,0
1753,1,0,0
1754,12,0,0
1755,1,2,0
1756,14,0,0
1757,18,0,0
1758,1,0,0
1759,2,0,0
1760,66,0,0
1761,5,0,0
1762,0,0,1
1763,37,0,0
1764,27,0,3
1765,54,0,0
1766,76,0,0
1767,82,0,0
1768,38,0,0
1769,46,0,0
1770,36,0,0
1771,65,0,0
1772,52,0,0
1773,73,0,0
1774,60,0,0
1775,65,0,0
1776,53,0,0
1777,66,0,0
1778,78,0,0
1779,98,0,0
1780,72,0,0
1781,33,0,0
1782,9,0,0
1783,81,0,0
1784,80,0,0
1785,92,0,0
1786,39,0,0
1787,71,0,2
1788,97,0,0
1789,34,0,0
1790,18,0,2
1791,56,0,0
1792,48,0,1
1793,77,0,0
1794,70,0,0
1795,95,0,1
1796,61,0,0
1797,71,0,0
1798,37,0,0
1799,23,0,3
1800,59,0,0
1801,48,0,0
1802,50,0,0
1803,89,0,0
1804,6,0,0
1805,98,0,0
1806,68,0,0
1807,4,0,0
1808,4,0,0
1809,52,0,0
1810,6,0,0
1811,1,0,0
1812,1,0,0
1813,32,0,0
1814,33,0,0
1815,55,0,0
1816,84,0,0
1817,85,0,0
1818,34,0,0
1819,62,0,0
1820,15,0,4
1821,84,0,0
1822,71,0,0
1823,44,0,0
1824,62,0,0
1825,70,0,0
1826,54,0,2
1827,72,0,1
1828,91,0,0
1829,47,0,0
1830,16,0,0
1831,38,0,0
1832,61,0,0
1833,16,0,0
1834,54,0,2
1835,100,0,0
1836,91,0,0
1837,32,0,3
1838,72,0,0
1839,31,0,0
1840,70,0,4
1841,64,0,0
1842,57,0,0
1843,39,0,0
1844,61,0,0
1845,60,0,1
1846,55,0,0
1847,61,0,0
1848,68,0,0
1849,26,0,0
1850,39,0,0
1851,96,0,0
1852,79,0,0
1853,53,0,0
1854,78,0,0
1855,2,0,1
1856,93,0,0
1857,0,0,34
1858,0,0,29
1859,0,0,11
1860,0,0,87
1861,0,0,55
1862,0,0,28
1863,0,0,68
1864,0,0,52
1865,0,0,52
1866,0,0,38
1867,1,0,0
1868,1,0,0
1869,6,0,0
1870,61,0,0
1871,3,0,0
1872,10,0,1
1873,50,0,0
1874,89,0,0
1875,94,0,0
1876,33,0,0
1877,17,0,0
1878,1,0,0
1879,52,0,0
1880,95,0,0
1881,53,0,0
1882,69,0,0
1883,48,0,0
1884,41,0,0
1885,99,0,0
1886,35,0,1
1887,41,0,0
1888,42,0,0
1889,32,0,0
1890,44,0,0
1891,42,0,7
1892,90,0,0
1893,63,0,0
1894,67,0,0
1895,21,0,0
1896,16,0,0
1897,33,0,0
1898,12,0,0
1899,32,0,23
1900,46,0,0
1901,49,0,0
1902,90,0,0
1903,86,0,0
1904,0,0,22
1905,44,0,2
1906,38,0,2
1907,68,0,0
1908,50,0,0
1909,35,0,1
1910,91,0,0
1911,69,0,0
1912,70,0,0
1913,100,0,0
1914,2,0,0
1915,0,0,39
1916,0,0,30
1917,0,0,13
1918,0,0,20
1919,0,0,5
1920,0,0,68
1921,0,0,17
1922,0,0,77
1923,0,0,2
1924,0,0,57
1925,0,0,11
1926,0,0,2
1927,0,0,31
1928,0,0,25
1929,0,0,12
1930,0,0,4
1931,0,0,34
1932,0,0,16
1933,0,0,48
1934,0,0,6
1935,0,7,0
1936,0,11,0
1937,0,13,0
1938,0,27,0
1939,0,26,0
1940,0,25,0
1941,0,28,0
1942,0,19,0
1943,0,11,0
1944,0,5,0
1945,0,34,0
1946,0,7,0
1947,0,11,0
1948,0,13,0
1949,21,8,9
1950,25,10,5
1951,9,40,0
1952,15,38,6
1953,24,18,2
1954,48,0,33
1955,20,30,8
1956,11,0,2
1957,38,7,7
1958,59,0,1
1959,44,7,0
1960,54,0,0
1961,21,15,2
1962,32,25,1
1963,7,8,7
1964,49,0,2
1965,4,47,1
1966,79,5,0
1967,85,5,1
1968,41,5,6
1969,42,6,4
1970,67,0,0
1971,37,41,0
1972,39,5,4
1973,12,15,4
1974,50,6,2
1975,57,13,1
1976,64,0,0
1977,43,4,16
1978,48,1,0
1979,29,1,3
1980,10,3,2
1981,16,12,1
1982,0,16,0
1983,0,11,0
1984,0,8,0
1985,0,6,0
1986,0,30,0
1987,0,20,0
1988,1,1,0
1989,0,14,0
1990,0,9,0
1991,1,0,0
1992,0,30,0
1993,0,14,0
1994,0,13,0
1995,0,10,2
1996,0,11,0
1997,0,16,0
1998,0,9,0
1999,0,13,0
2000,0,8,0
2001,29,18,13
2002,19,27,0
2003,21,26,0
2004,23,4,0
2005,15,2,37
2006,25,10,0
2007,52,1,0
2008,6,4,25
2009,13,3,30
2010,30,2,1
2011,57,4,0
2012,24,38,0
2013,39,49,0
2014,40,15,0
2015,41,8,0
2016,41,15,3
2017,37,3,0
2018,68,3,0
2019,3,10,0
2020,56,0,0
2021,16,2,33
2022,39,1,8
2023,1,6,13
2024,60,1,2
2025,47,1,0
2026,27,27,4
2027,24,0,6
2028,33,0,12
2029,40,12,8
2030,65,0,0
2031,59,8,11
2032,26,2,4
2033,41,0,1
2034,0,4,2
2035,2,0,0
2036,0,8,0
2037,0,26,0
2038,0,3,0
2039,0,1,0
2040,0,1,0
2041,0,3,0
2042,0,25,0
2043,0,15,0
2044,0,16,0
2045,0,9,0
2046,0,30,0
2047,0,14,0
2048,0,27,0
2049,0,43,0
2050,0,1,0
2051,0,22,0
2052,0,40,0
2053,0,3,0
2054,0,21,0
2055,0,24,0
2056,0,31,0
2057,0,24,0
2058,0,16,0
2059,0,11,0
2060,0,11,0
2061,1,2,0
2062,0,26,0
2063,0,5,0
2064,0,6,1
2065,0,15,0
2066,0,26,0
2067,0,13,2
2068,0,1,0
2069,0,8,0
2070,50,26,3
2071,17,3,0
2072,7,20,8
2073,18,2,4
2074,19,24,14
2075,41,7,0
2076,31,10,5
2077,65,0,0
2078,45,11,4
2079,35,19,13
2080,71,2,9
2081,27,39,4
2082,7,5,1
2083,6,10,1
2084,20,18,6
2085,45,0,0
2086,32,22,4
2087,56,7,0
2088,34,11,0
2089,68,5,2
2090,62,0,0
2091,97,0,1
2092,56,1,0
2093,4,6,8
2094,19,5,7
2095,15,12,13
2096,61,0,0
2097,26,8,6
2098,38,1,0
2099,7,1,1
2100,83,0,2
2101,24,5,3
2102,23,0,13
2103,11,0,0
2104,1,0,0
2105,1,0,0
2106,7,0,0
2107,0,26,0
2108,0,0,56
2109,2,0,0
2110,14,0,0
2111,0,42,0
2112,0,0,5
2113,6,0,0
2114,21,0,0
2115,11,0,0
2116,0,0,30
2117,0,0,9
2118,1,0,1
2119,5,0,0
2120,4,0,0
2121,3,0,0
2122,0,4,0
2123,0,0,4
2124,7,0,0
2125,5,0,0
2126,31,0,0
2127,0,3,0
2128,0,0,19
2129,16,0,0
2130,12,0,43
2131,27,0,0
2132,0,0,1
2133,20,0,0
2134,1,0,0
2135,1,0,0
2136,6,0,0
2137,49,0,0
2138,0,0,5
2139,32,0,0
2140,25,0,0
2141,85,0,0
2142,0,0,7
2143,56,0,0
2144,36,0,0
2145,55,0,0
2146,61,0,0
2147,60,0,0
2148,70,0,0
2149,97,0,0
2150,83,0,0
2151,72,0,1
2152,42,0,0
2153,4,0,0
2154,97,0,0
2155,90,0,0
2156,78,0,0
2157,0,0,4
2158,47,0,0
2159,96,0,0
2160,41,0,0
2161,3,0,0
2162,66,0,0
2163,86,0,0
2164,78,0,0
2165,49,0,0
2166,71,0,0
2167,64,0,0
2168,15,0,2
2169,1,0,0
2170,66,0,0
2171,63,0,0
2172,44,0,0
2173,62,0,0
2174,36,0,0
2175,54,0,0
2176,57,0,0
2177,56,0,0
2178,61,0,0
2179,65,0,0
2180,64,0,0
2181,98,0,1
2182,92,0,0
2183,1,0,1
2184,17,0,2
2185,83,0,2
2186,83,0,0
2187,3,0,0
2188,24,0,7
2189,43,0,0
2190,82,0,0
2191,86,0,0
2192,9,0,5
2193,43,0,0
2194,44,0,0
2195,68,0,0
2196,90,0,0
2197,72,0,0
2198,60,0,13
2199,73,0,0
2200,93,0,0
2201,74,0,0
2202,0,0,46
2203,0,0,62
2204,0,0,55
2205,0,0,9
2206,0,0,28
2207,0,0,33
2208,0,0,38
2209,0,0,61
2210,81,0,0
2211,48,0,0
2212,81,0,0
2213,24,0,0
2214,39,0,0
2215,67,0,0
2216,92,0,0
2217,60,0,0
2218,36,0,0
2219,76,0,0
2220,35,0,0
2221,0,0,2
2222,49,0,0
2223,40,0,0
2224,59,0,0
2225,31,0,0
2226,78,0,0
2227,37,0,1
2228,1,0,0
2229,7,0,9
2230,7,0,4
2231,49,0,0
2232,88,0,0
2233,75,0,0
2234,78,0,0
2235,23,0,0
2236,58,0,1
2237,45,0,0
2238,47,0,0
2239,0,0,14
2240,0,0,38
2241,0,0,52
2242,0,0,9
2243,0,0,53
2244,0,0,70
2245,0,0,56
2246,0,0,1
2247,0,0,30
2248,0,0,12
2249,0,0,21
2250,0,0,34
2251,0,0,16
2252,0,0,32
2253,0,0,1
2254,0,0,9
2255,31,0,0
2256,43,0,0
2257,81,0,0
2258,70,0,0
2259,99,0,0
2260,52,0,0
2261,65,0,0
2262,21,0,0
2263,58,0,0
2264,66,0,0
2265,0,29,0
2266,18,0,0
2267,47,0,0
2268,52,0,0
2269,75,0,0
2270,0,1,20
2271,43,0,0
2272,65,0,0
2273,54,0,0
2274,48,0,0
2275,21,0,0
2276,22,0,0
2277,9,0,0
2278,8,0,0
2279,45,0,0
2280,25,0,0
2281,35,0,0
2282,67,0,0
2283,88,0,0
2284,94,0,0
2285,100,0,0
2286,39,0,0
2287,45,0,0
2288,78,0,0
2289,58,0,0
2290,53,0,0
2291,78,0,0
2292,78,0,0
2293,0,0,54
2294,1,0,7
2295,74,0,0
2296,49,0,0
2297,42,0,0
2298,96,0,0
2299,63,0,0
2300,100,0,0
2301,0,0,11
2302,0,0,45
2303,19,0,0
2304,3,0,0
2305,4,0,0
2306,73,0,0
2307,29,0,0
2308,53,0,0
2309,97,0,0
2310,17,0,0
2311,47,0,0
2312,94,0,0
2313,76,0,0
2314,75,0,0
2315,34,0,0
2316,43,0,0
2317,55,0,0
2318,53,0,0
2319,15,0,0
2320,43,0,0
2321,66,0,0
2322,96,0,0
2323,18,0,0
2324,70,0,0
2325,70,0,0
2326,84,0,0
2327,81,0,0
2328,100,0,0
2329,79,0,0
2330,56,0,0
2331,33,0,0
2332,58,0,0
2333,37,0,0
2334,80,0,0
2335,70,0,0
2336,99,0,0
2337,100,0,0
2338,45,0,0
2339,58,0,0
2340,37,0,0
2341,95,0,0
2342,75,0,0
2343,94,0,0
2344,82,0,0
2345,0,0,23
2346,0,0,58
2347,0,11,7
2348,3,0,0
2349,31,0,0
2350,0,0,2
2351,31,0,0
2352,77,0,0
2353,75,0,0
2354,33,0,0
2355,48,0,0
2356,100,0,0
2357,70,0,0
2358,58,0,0
2359,26,0,0
2360,31,0,0
2361,42,0,0
2362,76,0,0
2363,65,0,0
2364,55,0,0
2365,23,0,0
2366,5,0,0
2367,96,0,0
2368,33,0,0
2369,69,0,0
2370,24,0,0
2371,0,28,0
2372,72,0,0
2373,71,0,0
2374,3,0,0
2375,68,0,0
2376,100,0,0
2377,100,0,0
2378,100,0,0
2379,55,0,0
2380,58,0,0
2381,31,0,0
2382,91,0,0
2383,68,0,0
2384,100,0,0
2385,97,0,0
2386,0,0,46
2387,33,0,0
2388,5,0,0
2389,59,0,0
2390,87,0,0
2391,73,0,0
2392,63,0,0
2393,0,0,38
2394,0,0,6
2395,0,1,9
2396,0,14,32
2397,34,0,0
2398,1,5,10
2399,1,58,9
2400,0,1,13
2401,35,0,0
2402,6,0,0
2403,17,0,0
2404,0,2,0
2405,51,0,0
2406,96,0,0
2407,80,0,0
2408,70,0,0
2409,49,0,0
2410,68,0,0
2411,86,0,0
2412,76,0,0
2413,13,0,0
2414,91,0,0
2415,73,0,0
2416,50,0,0
2417,53,0,0
2418,39,0,0
2419,62,0,0
2420,94,0,0
2421,50,0,0
2422,36,0,0
2423,9,0,0
2424,30,0,0
2425,0,9,6
2426,38,0,0
2427,21,0,0
2428,64,0,0
2429,48,0,0
2430,4,0,0
2431,98,0,0
2432,90,0,0
2433,81,0,0
2434,81,0,0
2435,56,0,0
2436,47,0,0
2437,90,0,0
2438,97,0,0
2439,83,0,0
2440,75,0,0
2441,0,0,44
2442,51,0,0
2443,12,0,0
2444,37,0,0
2445,100,0,0
2446,81,0,0
2447,89,0,0
2448,100,0,0
2449,0,0,31
2450,0,0,27
2451,0,15,0
2452,1,15,29
2453,0,1,3
2454,0,27,13
2455,1,8,40
2456,0,16,22
2457,0,9,15
2458,10,0,0
2459,0,4,50
2460,0,5,25
2461,0,8,2
2462,4,1,0
2463,1,0,0
2464,2,0,0
2465,6,0,0
2466,12,0,0
2467,0,0,31
2468,0,0,16
2469,7,0,0
2470,60,0,0
2471,0,0,29
2472,3,0,1
2473,0,1,0
2474,0,0,26
2475,0,13,0
2476,2,3,13
2477,1,0,0
2478,22,0,0
2479,1,0,0
2480,0,27,0
2481,0,0,1
2482,0,0,66
2483,0,1,0
2484,12,0,0
2485,14,0,0
2486,0,19,0
2487,0,0,26
2488,0,0,43
2489,8,0,0
2490,10,0,0
2491,3,0,0
2492,5,0,0
2493,6,0,0
2494,6,0,1
2495,38,0,0
2496,86,0,0
2497,58,0,0
2498,59,0,0
2499,92,0,0
2500,78,0,0
2501,43,0,0
2502,80,0,0
2503,60,0,0
2504,87,0,1
2505,2,0,0
2506,30,0,6
2507,64,0,20
2508,71,0,0
2509,1,0,0
2510,46,0,9
2511,83,0,0
2512,61,0,0
2513,76,0,0
2514,54,0,6
2515,21,0,0
2516,6,0,20
2517,82,0,0
2518,51,0,0
2519,83,0,0
2520,88,0,0
2521,92,0,0
2522,72,0,0
2523,67,0,0
2524,53,0,0
2525,49,0,0
2526,19,0,6
2527,96,0,0
2528,20,0,0
2529,0,0,13
2530,45,0,0
2531,88,0,0
2532,21,0,0
2533,76,0,0
2534,69,0,0
2535,1,0,1
2536,71,0,0
2537,92,0,0
2538,93,0,0
2539,72,0,0
2540,38,0,0
2541,20,0,22
2542,72,0,1
2543,54,0,0
2544,17,0,0
2545,59,0,0
2546,60,0,0
2547,83,0,0
2548,84,0,0
2549,71,0,0
2550,0,0,11
2551,88,0,0
2552,63,0,1
2553,88,0,0
2554,96,0,0
2555,1,0,0
2556,80,0,0
2557,78,0,0
2558,73,0,0
2559,0,0,32
2560,0,0,2
2561,0,0,34
2562,0,0,7
2563,0,0,61
2564,0,0,80
2565,0,0,28
2566,0,0,81
2567,71,0,0
2568,37,0,0
2569,63,0,0
2570,40,0,2
2571,87,0,0
2572,78,0,0
2573,64,0,0
2574,71,0,0
2575,40,0,0
2576,71,0,5
2577,22,0,0
2578,33,0,0
2579,48,0,0
2580,78,0,0
2581,59,0,0
2582,70,0,0
2583,26,0,0
2584,19,0,1
2585,31,0,0
2586,61,0,0
2587,87,0,0
2588,68,0,0
2589,67,0,3
2590,30,0,0
2591,55,0,0
2592,88,0,0
2593,57,0,0
2594,0,0,1
2595,0,0,63
2596,0,0,17
2597,0,0,37
2598,0,0,7
2599,0,0,3
2600,0,0,16
2601,0,0,19
2602,0,0,28
2603,0,0,9
2604,0,0,38
2605,0,0,36
2606,0,0,54
2607,0,0,45
2608,0,0,11
2609,2,0,0
2610,1,0,0
2611,18,0,0
2612,100,0,0
2613,24,0,0
2614,69,0,0
2615,99,0,0
2616,57,0,0
2617,48,0,0
2618,59,0,0
2619,77,0,0
2620,100,0,0
2621,100,0,0
2622,99,0,0
2623,43,0,0
2624,6,0,0
2625,71,0,0
2626,57,0,0
2627,72,0,0
2628,24,0,0
2629,49,0,0
2630,59,0,0
2631,62,0,0
2632,65,0,0
2633,100,0,0
2634,97,0,0
2635,80,0,0
2636,42,0,0
2637,3,0,0
2638,73,0,0
2639,56,0,0
2640,39,0,0
2641,100,0,0
2642,97,0,0
2643,84,0,0
2644,66,0,0
2645,63,0,0
2646,35,0,0
2647,69,0,0
2648,81,0,0
2649,68,0,0
2650,87,0,0
2651,0,0,45
2652,0,0,22
2653,10,0,0
2654,25,0,0
2655,55,0,0
2656,58,0,0
2657,20,0,0
2658,95,0,0
2659,74,0,0
2660,70,0,0
2661,100,0,0
2662,27,0,0
2663,61,0,0
2664,55,0,0
2665,25,0,0
2666,0,21,0
2667,22,0,0
2668,71,0,0
2669,89,0,0
2670,8,0,0
2671,39,0,0
2672,33,0,0
2673,6,0,0
2674,0,29,0
2675,2,0,0
2676,70,0,0
2677,65,0,0
2678,70,0,0
2679,23,0,0
2680,46,0,0
2681,12,0,0
2682,31,0,0
2683,1,0,0
2684,79,0,0
2685,27,0,0
2686,41,0,0
2687,92,0,0
2688,100,0,0
2689,100,0,0
2690,45,0,0
2691,10,0,0
2692,69,0,0
2693,88,0,0
2694,85,0,0
2695,98,0,0
2696,100,0,0
2697,92,0,0
2698,0,0,54
2699,0,0,3
2700,49,0,0
2701,39,0,0
2702,55,0,0
2703,53,0,0
2704,78,0,0
2705,100,0,0
2706,0,0,64
2707,0,0,14
2708,1,0,0
2709,0,0,13
2710,7,0,0
2711,8,0,0
2712,5,0,0
2713,100,0,0
2714,75,0,0
2715,84,0,0
2716,22,0,0
2717,66,0,0
2718,77,0,0
2719,31,0,0
2720,65,0,0
2721,28,0,0
2722,83,0,0
2723,47,0,0
2724,81,0,0
2725,78,0,0
2726,8,0,0
2727,13,0,0
2728,37,0,0
2729,53,0,0
2730,70,0,0
2731,35,0,0
2732,34,0,0
2733,60,0,0
2734,54,0,0
2735,39,0,0
2736,100,0,0
2737,97,0,0
2738,85,0,0
2739,80,0,0
2740,0,16,0
2741,52,0,0
2742,23,0,0
2743,3,0,0
2744,69,0,0
2745,84,0,0
2746,100,0,0
2747,100,0,0
2748,0,0,43
2749,45,0,0
2750,34,0,0
2751,58,0,0
2752,91,0,0
2753,57,0,0
2754,74,0,0
2755,0,0,20
2756,21,0,0
2757,0,9,21
2758,0,9,17
2759,0,0,36
2760,0,3,0
2761,0,17,13
2762,0,12,25
2763,3,0,0
2764,6,0,0
2765,3,0,0
2766,32,0,0
2767,98,0,0
2768,76,0,0
2769,70,0,0
2770,64,0,0
2771,84,0,0
2772,81,0,0
2773,100,0,0
2774,45,0,0
2775,94,0,0
2776,41,0,0
2777,83,0,0
2778,32,0,0
2779,22,0,0
2780,65,0,0
2781,38,0,0
2782,100,0,0
2783,69,0,0
2784,26,0,0
2785,30,0,0
2786,44,0,0
2787,66,0,0
2788,59,0,0
2789,73,0,0
2790,95,0,0
2791,67,0,0
2792,100,0,0
2793,0,1,1
2794,26,0,0
2795,54,0,0
2796,42,0,0
2797,48,0,0
2798,2,0,0
2799,67,0,0
2800,93,0,0
2801,92,0,0
2802,0,0,35
2803,63,0,0
2804,34,0,0
2805,43,0,0
2806,99,0,0
2807,71,0,0
2808,61,0,0
2809,75,0,0
2810,0,0,35
2811,0,0,44
2812,25,0,0
2813,0,0,44
2814,1,0,7
2815,0,3,11
2816,0,4,2
2817,0,20,4
2818,3,5,30
2819,0,8,9
2820,0,39,0
2821,1,2,10
2822,0,2,0
2823,0,2,0
2824,0,3,0
2825,0,8,0
2826,0,2,1
2827,0,28,0
2828,0,18,0
2829,0,8,1
2830,0,23,0
2831,0,11,0
2832,0,2,0
2833,0,5,0
2834,0,9,0
2835,0,46,0
2836,0,2,0
2837,0,13,1
2838,0,23,5
2839,0,41,1
2840,0,52,0
2841,0,22,0
2842,0,25,6
2843,0,14,20
2844,2,57,0
2845,0,27,6
2846,15,19,3
2847,0,48,28
2848,0,1,0
2849,0,40,0
2850,0,26,0
2851,0,12,0
2852,0,58,0
2853,1,39,0
2854,0,55,0
2855,4,17,0
2856,7,43,0
2857,11,30,1
2858,20,55,0
2859,5,51,1
2860,0,32,0
2861,0,46,1
2862,2,42,0
2863,2,29,5
2864,0,42,0
2865,1,1,12
2866,1,2,0
2867,0,51,0
2868,0,55,0
2869,8,44,0
2870,1,42,2
2871,1,2,12
2872,0,0,2
2873,25,0,0
2874,1,3,14
2875,0,19,0
2876,0,0,23
2877,1,0,5
2878,3,0,0
2879,16,0,0
2880,0,20,18
2881,0,1,24
2882,0,6,35
2883,0,9,68
2884,1,20,7
2885,0,0,1
2886,0,11,29
2887,0,10,41
2888,0,55,12
2889,1,0,0
2890,2,0,0
2891,3,0,1
2892,1,0,0
2893,3,0,0
2894,0,33,0
2895,0,0,49
2896,0,0,18
2897,5,0,0
2898,3,0,1
2899,20,0,0
2900,0,68,0
2901,0,0,34
2902,0,0,37
2903,18,0,0
2904,19,0,0
2905,3,0,0
2906,0,23,0
2907,0,0,18
2908,13,0,0
2909,1,0,0
2910,9,0,0
2911,20,0,0
2912,0,2,0
2913,0,0,39
2914,0,27,0
2915,0,0,1
2916,18,0,0
2917,24,0,0
2918,11,0,0
2919,27,0,0
2920,4,0,0
2921,15,0,0
2922,9,0,0
2923,31,0,0
2924,44,0,0
2925,82,0,0
2926,19,0,1
2927,82,0,0
2928,37,0,1
2929,54,0,0
2930,89,0,0
2931,68,0,0
2932,51,0,0
2933,0,0,26
2934,36,0,1
2935,74,0,0
2936,86,0,0
2937,61,0,2
2938,53,0,0
2939,35,0,0
2940,44,0,0
2941,57,0,0
2942,28,0,0
2943,1,0,0
2944,10,0,0
2945,25,0,0
2946,28,0,0
2947,38,0,0
2948,53,0,0
2949,99,0,0
2950,100,0,0
2951,3,0,7
2952,92,0,0
2953,92,0,0
2954,58,0,0
2955,50,0,0
2956,72,0,0
2957,42,0,0
2958,75,0,0
2959,45,0,0
2960,95,0,0
2961,79,0,0
2962,64,0,0
2963,38,0,0
2964,66,0,0
2965,46,0,0
2966,3,0,1
2967,81,0,0
2968,23,0,1
2969,54,0,0
2970,49,0,0
2971,11,0,0
2972,8,0,0
2973,13,0,0
2974,63,0,0
2975,45,0,0
2976,49,0,0
2977,83,0,0
2978,30,0,2
2979,100,0,0
2980,98,0,0
2981,0,0,51
2982,0,0,39
2983,0,0,48
2984,0,0,83
2985,0,0,54
2986,0,0,73
2987,0,0,12
2988,24,0,0
2989,14,0,0
2990,72,0,0
2991,44,0,0
2992,46,0,0
2993,21,0,2
2994,89,0,0
2995,96,0,0
2996,26,0,0
2997,48,0,0
2998,1,0,0
2999,22,0,0
3000,10,0,0
3001,48,0,0
3002,45,0,0
3003,17,0,0
3004,3,0,0
3005,73,0,0
3006,15,0,1
3007,99,0,0
3008,3,0,0
3009,34,0,0
3010,10,0,1
3011,65,0,0
3012,71,0,0
3013,86,0,0
3014,6,0,7
3015,3,0,1
3016,24,0,6
3017,1,0,3
3018,88,0,0
3019,83,0,0
3020,94,0,0
3021,0,0,46
3022,0,0,41
3023,0,0,37
3024,0,0,22
3025,0,0,33
3026,0,0,1
3027,0,0,79
3028,0,0,52
3029,0,0,40
3030,0,0,57
3031,0,0,6
3032,0,0,6
3033,0,0,40
3034,0,0,59
3035,0,0,60
3036,0,0,3
3037,0,0,74
3038,4,0,0
3039,4,0,0
3040,0,17,1
3041,15,0,0
3042,92,0,0
3043,94,0,0
3044,47,0,0
3045,46,0,0
3046,95,0,0
3047,74,0,0
3048,80,0,0
3049,26,0,0
3050,41,0,0
3051,28,0,0
3052,65,0,0
3053,44,0,0
3054,55,0,0
3055,35,0,0
3056,5,0,0
3057,37,0,0
3058,57,0,0
3059,74,0,0
3060,29,0,0
3061,43,0,0
3062,0,5,0
3063,59,0,0
3064,99,0,0
3065,40,0,0
3066,100,0,0
3067,100,0,0
3068,77,0,0
3069,29,0,0
3070,77,0,0
3071,36,0,0
3072,79,0,0
3073,100,0,0
3074,77,0,0
3075,98,0,0
3076,0,0,42
3077,2,0,0
3078,41,0,0
3079,53,0,0
3080,50,0,0
3081,80,0,0
3082,59,0,0
3083,60,0,0
3084,0,0,35
3085,5,0,0
3086,5,0,0
3087,3,0,0
3088,80,0,0
3089,47,0,0
3090,59,0,0
3091,0,3,0
3092,28,0,0
3093,51,0,0
3094,91,0,0
3095,41,0,0
3096,61,0,0
3097,37,0,0
3098,86,0,0
3099,26,0,0
3100,23,0,0
3101,64,0,0
3102,9,0,0
3103,8,0,0
3104,60,0,0
3105,55,0,0
3106,58,0,0
3107,57,0,0
3108,70,0,0
3109,83,0,0
3110,21,0,0
3111,99,0,0
3112,100,0,0
3113,100,0,0
3114,99,0,0
3115,0,75,0
3116,74,0,0
3117,65,0,0
3118,50,0,0
3119,100,0,0
3120,80,0,0
3121,100,0,0
3122,0,0,60
3123,43,0,0
3124,2,0,0
3125,15,0,0
3126,43,0,0
3127,100,0,0
3128,52,0,0
3129,84,0,0
3130,0,0,65
3131,7,1,0
3132,0,33,3
3133,0,8,3
3134,10,24,4
3135,24,0,0
3136,3,0,0
3137,46,0,0
3138,26,0,0
3139,67,0,0
3140,97,0,0
3141,72,0,0
3142,6,0,0
3143,92,0,0
3144,28,0,0
3145,81,0,0
3146,48,0,0
3147,32,0,0
3148,61,0,0
3149,35,0,0
3150,35,0,0
3151,38,0,0
3152,28,0,0
3153,0,21,0
3154,16,0,0
3155,65,0,0
3156,38,0,0
3157,49,0,0
3158,21,0,0
3159,39,0,0
3160,52,0,0
3161,5,0,0
3162,80,0,0
3163,21,0,0
3164,67,0,0
3165,86,0,0
3166,68,0,0
3167,91,0,0
3168,39,0,0
3169,1,0,0
3170,44,0,0
3171,38,0,0
3172,75,0,0
3173,87,0,0
3174,78,0,0
3175,0,0,37
3176,54,0,0
3177,23,0,0
3178,35,0,0
3179,96,0,0
3180,92,0,0
3181,65,0,0
3182,95,0,0
3183,0,0,33
3184,0,0,37
3185,0,3,1
3186,0,2,0
3187,1,8,12
3188,0,2,10
3189,8,0,0
3190,2,0,0
3191,84,0,0
3192,69,0,0
3193,92,0,0
3194,72,0,0
3195,46,0,0
3196,67,0,0
3197,0,0,1
3198,64,0,0
3199,55,0,0
3200,77,0,0
3201,47,0,0
3202,1,0,0
3203,20,0,0
3204,0,7,0
3205,13,0,0
3206,84,0,0
3207,83,0,0
3208,47,0,0
3209,58,0,0
3210,39,0,0
3211,30,0,0
3212,53,0,0
3213,38,0,0
3214,45,0,0
3215,95,0,0
3216,99,0,0
