,C,R50,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR
26263,17,15,0,1,0,1,1,1,1,0,1,1,0,0,0,0
26264,0,25,0,1,0,1,1,1,1,0,1,1,0,0,0,0
26265,27,12,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26266,46,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26267,30,6,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26268,25,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26269,61,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26270,23,34,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26271,34,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26272,2,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26273,50,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26274,10,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26275,17,6,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26276,5,58,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26277,33,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26278,38,11,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26279,18,36,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26280,7,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0
26281,24,11,0,0,0,0,0,1,1,1,1,1,0,0,0,0
26282,34,8,0,0,0,0,0,1,1,1,1,1,0,0,0,0
26283,11,21,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26284,7,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26285,5,20,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26286,6,31,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26287,15,5,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26288,3,39,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26289,9,9,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26290,23,7,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26291,12,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26292,51,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26293,8,13,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26294,9,18,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26295,12,9,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26296,19,34,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26297,10,88,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26298,35,5,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26299,22,15,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26300,0,38,0,1,0,1,1,1,1,0,1,1,0,0,0,0
26301,0,26,0,1,0,1,1,1,1,0,1,1,0,0,0,0
26302,3,27,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26303,27,25,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26304,25,16,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26305,57,7,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26306,45,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26307,14,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26308,35,22,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26309,29,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26310,32,12,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26311,22,10,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26312,33,32,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26313,51,16,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26314,49,5,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26315,41,15,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26316,27,5,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26317,57,6,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26318,0,19,0,0,0,0,0,1,1,1,1,1,0,0,0,0
26319,29,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0
26320,3,9,0,0,0,0,0,1,1,1,1,1,0,0,0,0
26321,42,9,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26322,25,12,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26323,6,15,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26324,3,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26325,22,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26326,15,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26327,15,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26328,22,14,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26329,0,33,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26330,6,32,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26331,30,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26332,42,25,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26333,56,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26334,42,32,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26335,22,14,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26336,60,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26337,0,28,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26338,26,6,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26339,25,9,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26340,0,26,0,1,0,1,1,1,1,0,1,1,0,0,0,0
26341,0,35,0,1,0,1,1,1,1,0,1,1,0,0,0,0
26342,17,37,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26343,25,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26344,8,28,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26345,17,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26346,6,26,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26347,32,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26348,8,20,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26349,12,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26350,37,11,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26351,14,36,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26352,28,16,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26353,1,27,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26354,33,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26355,14,34,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26356,38,6,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26357,0,13,0,0,0,0,0,1,1,0,1,1,0,0,0,0
26358,4,63,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26359,3,30,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26360,40,13,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26361,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26362,1,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26363,10,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26364,9,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26365,58,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26366,18,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26367,32,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26368,25,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26369,18,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26370,5,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26371,19,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26372,7,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26373,19,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26374,28,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26375,34,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26376,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26377,17,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26378,9,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26379,80,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26380,2,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26381,0,27,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26382,0,19,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26383,2,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26384,21,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26385,76,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26386,24,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26387,37,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26388,21,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26389,26,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26390,23,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26391,29,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26392,37,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26393,26,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26394,44,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26395,7,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26396,7,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26397,2,33,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26398,22,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26399,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26400,6,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26401,12,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26402,47,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26403,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26404,33,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26405,63,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26406,8,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26407,5,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26408,0,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26409,70,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26410,24,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26411,5,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26412,21,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26413,19,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26414,21,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26415,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26416,34,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26417,81,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26418,0,36,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26419,0,24,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26420,8,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26421,9,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26422,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26423,3,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26424,8,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26425,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26426,18,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26427,66,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26428,36,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26429,12,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26430,32,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26431,11,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26432,2,57,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26433,2,26,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26434,12,32,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26435,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26436,22,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26437,14,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26438,21,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26439,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26440,24,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26441,6,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26442,16,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26443,15,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26444,4,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26445,66,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26446,54,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26447,14,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26448,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26449,15,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26450,30,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26451,28,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26452,46,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26453,28,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26454,36,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26455,0,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26456,0,32,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26457,15,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26458,33,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26459,8,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26460,30,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26461,20,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26462,0,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26463,0,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26464,18,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26465,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26466,22,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26467,24,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26468,1,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26469,1,32,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26470,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26471,9,43,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26472,37,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26473,55,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26474,26,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26475,12,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26476,46,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26477,5,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26478,49,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26479,14,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26480,50,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26481,20,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26482,4,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26483,22,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26484,18,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26485,42,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26486,37,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26487,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26488,23,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26489,31,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26490,27,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26491,4,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26492,0,21,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26493,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26494,1,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26495,13,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26496,23,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26497,17,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26498,27,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26499,19,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26500,17,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26501,18,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26502,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
26503,42,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26504,43,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26505,4,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26506,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26507,13,28,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26508,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26509,27,24,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26510,53,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26511,10,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26512,18,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26513,18,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26514,1,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26515,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26516,2,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26517,50,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26518,0,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26519,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26520,9,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26521,38,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26522,3,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26523,31,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26524,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26525,46,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26526,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26527,11,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26528,63,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26529,12,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26530,0,28,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26531,0,31,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26532,28,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26533,41,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26534,47,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26535,46,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26536,35,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26537,1,29,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26538,6,42,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26539,21,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26540,30,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26541,63,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26542,70,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26543,9,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26544,44,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26545,42,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26546,25,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26547,13,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26548,1,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26549,42,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26550,0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26551,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26552,26,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26553,21,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26554,39,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26555,4,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26556,0,24,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26557,0,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26558,1,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26559,16,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26560,16,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26561,27,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26562,1,50,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26563,16,18,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26564,26,23,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26565,1,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26566,29,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26567,7,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26568,15,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26569,30,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26570,9,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26571,20,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26572,4,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26573,32,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26574,41,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26575,0,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26576,3,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26577,22,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26578,56,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26579,44,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26580,15,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26581,0,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26582,1,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26583,15,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26584,31,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26585,0,48,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26586,0,31,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26587,47,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26588,47,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26589,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26590,5,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26591,2,38,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26592,37,9,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26593,38,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26594,5,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26595,25,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26596,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26597,44,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26598,52,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26599,5,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26600,10,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26601,35,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26602,25,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26603,35,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26604,29,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26605,10,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26606,9,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26607,3,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26608,29,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26609,30,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26610,16,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26611,2,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26612,4,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26613,27,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26614,0,30,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26615,0,23,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26616,45,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26617,25,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26618,41,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26619,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26620,0,19,0,1,0,0,0,0,0,1,1,1,0,0,0,0
26621,0,34,0,1,0,0,0,0,0,1,1,1,0,0,0,0
26622,1,17,0,1,0,0,0,0,0,1,1,1,0,0,0,0
26623,9,39,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26624,7,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26625,31,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26626,15,28,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26627,18,16,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26628,6,16,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26629,7,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26630,0,16,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26631,18,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26632,23,15,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26633,2,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26634,7,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26635,27,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26636,7,21,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26637,0,47,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26638,39,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26639,17,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26640,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26641,5,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26642,42,22,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26643,22,9,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26644,27,9,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26645,19,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26646,9,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26647,9,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26648,5,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26649,10,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26650,0,30,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26651,6,36,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26652,1,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26653,18,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26654,17,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26655,4,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26656,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
26657,17,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26658,44,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26659,0,37,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26660,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
