combo,weight
AdTd6s4s,58
KdJd6s4s,100
AdJd6s4s,87
KdQd6s4s,100
AdQd6s4s,100
AdKd6s4s,41
8s7c7s4s,54
8s7h7s4s,54
8s7s6d4s,100
8d8s7s4s,80
As7c7s4s,79
As7h7s4s,79
7c7s4s2c,42
7h7s4s2h,42
7c7s4s3c,68
7h7s4s3c,68
7c7s4s3h,68
7h7s4s3h,68
7s5c4c4s,59
7s5h4c4s,59
7s5c4h4s,59
7s5h4h4s,59
7s6d4c4s,100
7s6d4h4s,100
7s5c4d4s,94
7s5h4d4s,94
7c7s6c4s,54
7h7s6c4s,54
7c7s6h4s,54
7h7s6h4s,54
Kc7s6c4s,64
Kh7s6h4s,64
7s6c4d4s,100
7s6h4d4s,100
7s6c6d4s,100
7s6d6h4s,100
8d7s6c4s,100
8d7s6h4s,100
7s6c6h4s,100
8c7c7s4s,74
8h7c7s4s,74
8c7h7s4s,74
8h7h7s4s,74
9c7c7s4s,62
9h7h7s4s,62
Jc7c7s4s,100
Jh7h7s4s,100
Qc7c7s4s,86
Qh7h7s4s,86
Kc7c7s4s,69
Kh7h7s4s,69
7c7s4s3d,88
7h7s4s3d,88
7c7s6d4s,84
7h7s6d4s,84
8d7c7s4s,81
8d7h7s4s,81
9c8c7s4s,5
9h8h7s4s,5
Kc8c7s4s,87
Kh8h7s4s,87
8c7s6d4s,100
8h7s6d4s,100
8c8d7s4s,100
8d8h7s4s,100
KcKh7s4s,100
Ad7s4s2d,82
7s6d4s3d,100
Kd7s4s3d,100
Ad7s4s3d,74
9d7s4d4s,100
Qd7s4d4s,100
Kd7s4d4s,65
8d7s6d4s,4
Kd7s6d4s,97
Ad7s6d4s,64
Kd8d7s4s,90
Ad8d7s4s,70
Kd9d7s4s,77
Ad9d7s4s,56
KdTd7s4s,81
AdTd7s4s,5
KdJd7s4s,81
KdQd7s4s,97
AdQd7s4s,63
AdKd7s4s,2
Kc8s4c4s,87
Kh8s4h4s,87
8s6c5c4s,19
8s6h5c4s,19
8s6c5h4s,19
8s6h5h4s,19
8s6d5c4s,100
8s6d5h4s,100
8d8s5c4s,43
8d8s5h4s,43
8s5c5h4s,38
8s7c6d4s,100
8s7h6d4s,100
8d8s7c4s,66
8d8s7h4s,66
8s7c7h4s,38
KcKd8s4s,100
KdKh8s4s,100
KcKh8s4s,79
Ad8s4s2d,45
8s6d4s3d,99
Ad8s4s3d,87
8s6d4d4s,100
8d8s6d4s,96
9d8s6d4s,100
Td8s6d4s,61
Jd8s6d4s,81
Qd8s6d4s,67
Kd8s6d4s,100
Ad8s6d4s,100
Ad8d8s4s,39
Kd9d8s4s,70
Ad9d8s4s,29
KdTd8s4s,63
AdTd8s4s,34
KdJd8s4s,96
AdJd8s4s,81
KdQd8s4s,50
AdQd8s4s,72
AdKd8s4s,100
9s6d5c4s,1
9s6d5h4s,1
KcKh9s4s,100
Ad9s4s3d,33
9s8d6d4s,100
Kd9s6d4s,88
Ad9s6d4s,41
Ad9s8d4s,7
AdKd9s4s,98
KdJsTs4s,99
KdQsTs4s,97
