combo,weight
Qs6s4c3c,100
Qs6c4s3c,100
Qc6s4s3c,100
Qs6c4c3s,100
Qc6s4c3s,100
Qc6c4s3s,100
Ks6s4c3c,100
Ks6c4s3c,100
Kc6s4s3c,100
Ks6c4c3s,100
Kc6s4c3s,100
Kc6c4s3s,100
Ts7s4c3c,1
Tc7s4s3c,1
Ts7c4c3s,1
Tc7c4s3s,1
Ks7s4c3c,100
Ks7c4s3c,100
Kc7s4s3c,100
Ks7c4c3s,100
Kc7s4c3s,100
Kc7c4s3s,100
Ts9s4c3c,100
Ts9c4s3c,100
Tc9s4s3c,100
Ts9c4c3s,100
Tc9s4c3s,100
Tc9c4s3s,100
JsTs4c3c,100
JsTc4s3c,100
JcTs4s3c,100
JsTc4c3s,100
JcTs4c3s,100
JcTc4s3s,100
QsTs4c3c,100
QsTc4s3c,100
QcTs4s3c,100
QsTc4c3s,100
QcTs4c3s,100
QcTc4s3s,100
KsTs4c3c,100
KsTc4s3c,100
KcTs4s3c,100
KsTc4c3s,100
KcTs4c3s,100
KcTc4s3s,100
QsJs4c3c,100
QsJc4s3c,100
QcJs4s3c,100
QsJc4c3s,100
QcJs4c3s,100
QcJc4s3s,100
KsJs4c3c,100
KsJc4s3c,100
KcJs4s3c,100
KsJc4c3s,100
KcJs4c3s,100
KcJc4s3s,100
KsQs4c3c,100
KsQc4s3c,100
KcQs4s3c,100
KsQc4c3s,100
KcQs4c3s,100
KcQc4s3s,100
6c5c3c3s,100
6s5c3c3s,100
6c5s3c3s,100
6s5s3c3s,100
7c5c3c3s,50
7s5c3c3s,50
7c5s3c3s,50
7s5s3c3s,50
Kc6d5c3c,100
Kc6d5s3c,100
Ks6d5s3c,100
Kc6d5c3s,100
Ks6d5c3s,100
Ks6d5s3s,100
Kc5c3c3s,51
Ks5c3c3s,51
Kc5s3c3s,51
Ks5s3c3s,51
Kc6s5c3c,100
Ks6s5c3c,100
Kc6c5s3c,100
Ks6c5s3c,100
Kc6s5s3c,100
Ks6s5s3c,100
Kc6c5c3s,100
Ks6c5c3s,100
Kc6s5c3s,100
Ks6s5c3s,100
Kc6c5s3s,100
Ks6c5s3s,100
Ac7d5c3c,100
Ac7d5s3c,100
As7d5s3c,100
Ac7d5c3s,100
As7d5c3s,100
As7d5s3s,100
